,VACCINATION_DATE,5-11 percent,12-17 percent,18-49 percent,50-64 percent,65 and Older percent,5-11 total,12-17 total,18-49 total,50-64 total,65 and Older total
134,2021-04-27 15:00:00,,10.442,48.233999999999995,65.244,82.166,,47185.0,1217121,801335,788299
135,2021-04-28 15:00:00,,11.049000000000001,48.931000000000004,65.852,82.425,,49931.0,1234711,808799,790786
136,2021-04-29 15:00:00,,11.412,49.589,66.479,82.67299999999999,,51569.0,1251321,816505,793158
137,2021-04-30 15:00:00,,11.780999999999999,50.302,67.11399999999999,82.92200000000001,,53237.0,1269309,824301,795549
138,2021-05-01 15:00:00,,12.129000000000001,50.784,67.518,83.06700000000001,,54808.0,1281467,829262,796941
139,2021-05-02 15:00:00,,12.287,51.033,67.712,83.134,,55525.0,1287750,831644,797587
140,2021-05-03 15:00:00,,12.456,51.367,68.015,83.273,,56287.0,1296182,835374,798918
141,2021-05-04 15:00:00,,12.681,51.71,68.344,83.43700000000001,,57304.0,1304833,839411,800490
142,2021-05-05 15:00:00,,13.109000000000002,52.177,68.779,83.626,,59241.0,1316622,844748,802304
143,2021-05-06 15:00:00,,13.307,52.603,69.173,83.82,,60132.0,1327385,849587,804170
144,2021-05-07 15:00:00,,13.515,53.077,69.555,83.994,,61073.0,1339345,854284,805831
145,2021-05-08 15:00:00,,13.703,53.36600000000001,69.78399999999999,84.079,,61925.0,1346633,857092,806654
146,2021-05-09 15:00:00,,13.811,53.512,69.884,84.118,,62411.0,1350316,858322,807029
147,2021-05-10 15:00:00,,13.921,53.748000000000005,70.094,84.21600000000001,,62910.0,1356276,860906,807964
148,2021-05-11 15:00:00,,14.1,54.07899999999999,70.354,84.34700000000001,,63715.0,1364625,864098,809222
149,2021-05-12 15:00:00,,14.529000000000002,54.431000000000004,70.637,84.485,,65654.0,1373507,867570,810550
150,2021-05-13 15:00:00,,16.947,54.744,70.892,84.616,,76583.0,1381398,870700,811804
151,2021-05-14 15:00:00,,19.287,55.14,71.209,84.76,,87157.0,1391399,874599,813182
152,2021-05-15 15:00:00,,21.9,55.438,71.42399999999999,84.845,,98967.0,1398917,877241,814003
153,2021-05-16 15:00:00,,22.855,55.599,71.539,84.889,,103279.0,1402968,878655,814421
154,2021-05-17 15:00:00,,24.405,55.886,71.774,85.00200000000001,,110284.0,1410211,881534,815510
155,2021-05-18 15:00:00,,26.314,56.263999999999996,72.058,85.14399999999999,,118910.0,1419760,885024,816866
156,2021-05-19 15:00:00,,29.37,56.684,72.34899999999999,85.27600000000001,,132720.0,1430364,888605,818130
157,2021-05-20 15:00:00,,30.873,57.086999999999996,72.634,85.42399999999999,,139512.0,1440535,892097,819558
158,2021-05-21 15:00:00,,32.353,57.458999999999996,72.917,85.552,,146203.0,1449902,895579,820782
159,2021-05-22 15:00:00,,33.818000000000005,57.757,73.115,85.624,,152822.0,1457440,898004,821472
160,2021-05-23 15:00:00,,34.567,57.941,73.22399999999999,85.662,,156205.0,1462076,899344,821834
161,2021-05-24 15:00:00,,35.451,58.22,73.429,85.76,,160203.0,1469118,901868,822781
162,2021-05-25 15:00:00,,36.189,58.511,73.645,85.87100000000001,,163536.0,1476453,904517,823845
163,2021-05-26 15:00:00,,38.067,58.818000000000005,73.858,85.969,,172024.0,1484217,907135,824786
164,2021-05-27 15:00:00,,38.624,59.078,74.048,86.072,,174541.0,1490757,909461,825776
165,2021-05-28 15:00:00,,39.274,59.358000000000004,74.247,86.17,,177478.0,1497819,911910,826713
166,2021-05-29 15:00:00,,39.927,59.565,74.376,86.21700000000001,,180428.0,1503047,913493,827161
167,2021-05-30 15:00:00,,40.239000000000004,59.687,74.442,86.243,,181837.0,1506135,914302,827415
168,2021-05-31 15:00:00,,40.3,59.729,74.473,86.26,,182114.0,1507182,914683,827574
169,2021-06-01 15:00:00,,40.741,59.966,74.638,86.35799999999999,,184104.0,1513175,916711,828514
170,2021-06-02 15:00:00,,41.483999999999995,60.174,74.78399999999999,86.44,,187465.0,1518426,918501,829300
171,2021-06-03 15:00:00,,41.858999999999995,60.363,74.926,86.522,,189159.0,1523183,920247,830085
172,2021-06-04 15:00:00,,42.251999999999995,60.556999999999995,75.075,86.602,,190934.0,1528082,922086,830858
173,2021-06-05 15:00:00,,42.733000000000004,60.71,75.178,86.648,,193109.0,1531935,923345,831293
174,2021-06-06 15:00:00,,42.975,60.788999999999994,75.225,86.66799999999999,,194201.0,1533949,923926,831487
175,2021-06-07 15:00:00,,43.352,60.946999999999996,75.332,86.728,,195904.0,1537939,925236,832063
176,2021-06-08 15:00:00,,43.708999999999996,61.102,75.444,86.792,,197517.0,1541830,926609,832680
177,2021-06-09 15:00:00,,44.29600000000001,61.277,75.56,86.861,,200170.0,1546248,928038,833341
178,2021-06-10 15:00:00,,44.678000000000004,61.441,75.683,86.928,,201898.0,1550398,929553,833985
179,2021-06-11 15:00:00,,45.12,61.61600000000001,75.813,86.99,,203896.0,1554808,931146,834580
180,2021-06-12 15:00:00,,45.446999999999996,61.739,75.891,87.021,,205372.0,1557911,932104,834878
181,2021-06-13 15:00:00,,45.535,61.79600000000001,75.922,87.036,,205770.0,1559353,932481,835019
182,2021-06-14 15:00:00,,45.86,61.93,76.009,87.086,,207239.0,1562724,933548,835503
183,2021-06-15 15:00:00,,46.163000000000004,62.065,76.10600000000001,87.141,,208610.0,1566133,934747,836027
184,2021-06-16 15:00:00,,46.637,62.207,76.20100000000001,87.196,,210750.0,1569726,935911,836555
185,2021-06-17 15:00:00,,47.012,62.357,76.308,87.257,,212444.0,1573518,937223,837138
186,2021-06-18 15:00:00,,47.36,62.506,76.421,87.314,,214015.0,1577278,938607,837689
187,2021-06-19 15:00:00,,47.617,62.617,76.49,87.344,,215180.0,1580080,939460,837974
188,2021-06-20 15:00:00,,47.75,62.681000000000004,76.52199999999999,87.35600000000001,,215780.0,1581684,939857,838093
189,2021-06-21 15:00:00,,48.067,62.808,76.60600000000001,87.405,,217213.0,1584883,940888,838564
190,2021-06-22 15:00:00,,48.343,62.937,76.693,87.45299999999999,,218459.0,1588136,941958,839017
191,2021-06-23 15:00:00,,48.718,63.068000000000005,76.789,87.506,,220154.0,1591460,943135,839526
192,2021-06-24 15:00:00,,49.013000000000005,63.198,76.878,87.56,,221485.0,1594731,944229,840045
193,2021-06-25 15:00:00,,49.299,63.331,76.975,87.60799999999999,,222779.0,1598086,945414,840510
194,2021-06-26 15:00:00,,49.49,63.422,77.031,87.634,,223642.0,1600373,946110,840760
195,2021-06-27 15:00:00,,49.632,63.488,77.066,87.648,,224284.0,1602040,946540,840889
196,2021-06-28 15:00:00,,49.895,63.603,77.13600000000001,87.685,,225473.0,1604944,947389,841250
197,2021-06-29 15:00:00,,50.151,63.724,77.211,87.729,,226631.0,1608009,948320,841672
198,2021-06-30 15:00:00,,50.477,63.854,77.296,87.775,,228101.0,1611285,949357,842111
199,2021-07-01 15:00:00,,50.748000000000005,63.974,77.369,87.82,,229327.0,1614309,950253,842538
200,2021-07-02 15:00:00,,50.994,64.094,77.455,87.86200000000001,,230440.0,1617331,951308,842940
201,2021-07-03 15:00:00,,51.143,64.171,77.503,87.884,,231114.0,1619283,951897,843153
202,2021-07-04 15:00:00,,51.162,64.182,77.51,87.887,,231197.0,1619558,951985,843185
203,2021-07-05 15:00:00,,51.36,64.273,77.56,87.911,,232093.0,1621856,952606,843410
204,2021-07-06 15:00:00,,51.577,64.37899999999999,77.63,87.95299999999999,,233072.0,1624526,953463,843820
205,2021-07-07 15:00:00,,51.806000000000004,64.487,77.69800000000001,87.98899999999999,,234108.0,1627248,954301,844164
206,2021-07-08 15:00:00,,52.04,64.60300000000001,77.774,88.02799999999999,,235164.0,1630170,955233,844534
207,2021-07-09 15:00:00,,52.286,64.72800000000001,77.86,88.073,,236279.0,1633344,956284,844971
208,2021-07-10 15:00:00,,52.467,64.81,77.911,88.094,,237093.0,1635398,956912,845167
209,2021-07-11 15:00:00,,52.61,64.873,77.944,88.104,,237741.0,1636995,957314,845268
210,2021-07-12 15:00:00,,52.839,64.975,78.01,88.141,,238777.0,1639575,958134,845620
211,2021-07-13 15:00:00,,53.099,65.081,78.075,88.181,,239950.0,1642242,958931,846002
212,2021-07-14 15:00:00,,53.36600000000001,65.184,78.14,88.21799999999999,,241159.0,1644846,959728,846361
213,2021-07-15 15:00:00,,53.65,65.289,78.209,88.259,,242443.0,1647503,960576,846754
214,2021-07-16 15:00:00,,53.922,65.40899999999999,78.289,88.302,,243670.0,1650524,961552,847166
215,2021-07-17 15:00:00,,54.093,65.49,78.34,88.322,,244444.0,1652559,962178,847353
216,2021-07-18 15:00:00,,54.198,65.541,78.37,88.333,,244917.0,1653854,962553,847462
217,2021-07-19 15:00:00,,54.461999999999996,65.656,78.449,88.37700000000001,,246112.0,1656765,963518,847884
218,2021-07-20 15:00:00,,54.745,65.774,78.531,88.42299999999999,,247390.0,1659720,964523,848326
219,2021-07-21 15:00:00,,55.062,65.898,78.61399999999999,88.469,,248824.0,1662861,965551,848767
220,2021-07-22 15:00:00,,55.397,66.025,78.712,88.52600000000001,,250336.0,1666053,966747,849318
221,2021-07-23 15:00:00,,55.736000000000004,66.175,78.829,88.58200000000001,,251868.0,1669862,968182,849851
222,2021-07-24 15:00:00,,55.945,66.275,78.893,88.61200000000001,,252811.0,1672383,968975,850139
223,2021-07-25 15:00:00,,56.115,66.352,78.937,88.62799999999999,,253579.0,1674329,969511,850298
224,2021-07-26 15:00:00,,56.44,66.493,79.028,88.678,,255049.0,1677879,970634,850770
225,2021-07-27 15:00:00,,56.768,66.645,79.128,88.73,,256533.0,1681698,971865,851275
226,2021-07-28 15:00:00,,57.141999999999996,66.80199999999999,79.234,88.789,,258222.0,1685676,973162,851834
227,2021-07-29 15:00:00,,57.503,66.961,79.33800000000001,88.844,,259852.0,1689684,974441,852361
228,2021-07-30 15:00:00,,57.908,67.137,79.46300000000001,88.897,,261685.0,1694121,975979,852872
229,2021-07-31 15:00:00,,58.131,67.249,79.535,88.925,,262692.0,1696960,976862,853143
230,2021-08-01 15:00:00,,58.318000000000005,67.345,79.584,88.943,,263536.0,1699372,977460,853318
231,2021-08-02 15:00:00,,58.666000000000004,67.51,79.692,88.99600000000001,,265108.0,1703537,978787,853821
232,2021-08-03 15:00:00,,59.04600000000001,67.67399999999999,79.803,89.05,,266824.0,1707682,980149,854341
233,2021-08-04 15:00:00,,59.42100000000001,67.844,79.919,89.105,,268519.0,1711958,981578,854873
234,2021-08-05 15:00:00,,59.827,68.027,80.035,89.164,,270355.0,1716575,982998,855432
235,2021-08-06 15:00:00,,60.215,68.219,80.16199999999999,89.22399999999999,,272107.0,1721433,984558,856007
236,2021-08-07 15:00:00,,60.461000000000006,68.34899999999999,80.235,89.249,,273221.0,1724709,985452,856253
237,2021-08-08 15:00:00,,60.652,68.444,80.283,89.266,,274085.0,1727118,986044,856413
238,2021-08-09 15:00:00,,61.013999999999996,68.605,80.38,89.31,,275719.0,1731160,987233,856836
239,2021-08-10 15:00:00,,61.381,68.76899999999999,80.479,89.35700000000001,,277377.0,1735296,988454,857288
240,2021-08-11 15:00:00,,61.751999999999995,68.931,80.577,89.411,,279053.0,1739394,989653,857802
241,2021-08-12 15:00:00,,62.096000000000004,69.084,80.67399999999999,89.46,,280607.0,1743265,990849,858277
242,2021-08-13 15:00:00,,62.471000000000004,69.249,80.77600000000001,89.505,,282302.0,1747412,992101,858708
243,2021-08-14 15:00:00,,62.738,69.362,80.845,89.53200000000001,,283507.0,1750258,992949,858967
244,2021-08-15 15:00:00,,62.903999999999996,69.442,80.88600000000001,89.553,,284258.0,1752286,993453,859171
245,2021-08-16 15:00:00,,63.181999999999995,69.568,80.96300000000001,89.596,,285517.0,1755457,994392,859582
246,2021-08-17 15:00:00,,63.57899999999999,69.71600000000001,81.054,89.65100000000001,,287311.0,1759207,995511,860107
247,2021-08-18 15:00:00,,63.903,69.86399999999999,81.141,89.706,,288773.0,1762942,996579,860639
248,2021-08-19 15:00:00,,64.227,70.00399999999999,81.23,89.759,,290239.0,1766473,997673,861143
249,2021-08-20 15:00:00,,64.558,70.16199999999999,81.33,89.811,,291732.0,1770453,998906,861644
250,2021-08-21 15:00:00,,64.812,70.255,81.385,89.84299999999999,,292882.0,1772795,999585,861949
251,2021-08-22 15:00:00,,64.972,70.327,81.422,89.86,,293603.0,1774621,1000032,862116
252,2021-08-23 15:00:00,,65.288,70.459,81.505,89.911,,295032.0,1777946,1001058,862605
253,2021-08-24 15:00:00,,65.623,70.611,81.595,89.96600000000001,,296545.0,1781781,1002155,863132
254,2021-08-25 15:00:00,,65.98899999999999,70.764,81.686,90.01899999999999,,298201.0,1785646,1003281,863640
255,2021-08-26 15:00:00,,66.337,70.92699999999999,81.78,90.07700000000001,,299775.0,1789756,1004434,864194
256,2021-08-27 15:00:00,,66.689,71.083,81.869,90.12799999999999,,301363.0,1793695,1005529,864685
257,2021-08-28 15:00:00,,66.947,71.193,81.932,90.155,,302531.0,1796481,1006295,864940
258,2021-08-29 15:00:00,,67.11399999999999,71.275,81.97,90.177,,303286.0,1798540,1006765,865154
259,2021-08-30 15:00:00,,67.352,71.419,82.05,90.23,,304359.0,1802186,1007746,865666
260,2021-08-31 15:00:00,,67.575,71.565,82.13,90.286,,305366.0,1805864,1008727,866199
261,2021-09-01 15:00:00,,67.781,71.702,82.214,90.329,,306298.0,1809322,1009759,866612
262,2021-09-02 15:00:00,,67.99600000000001,71.835,82.291,90.37,,307268.0,1812661,1010707,867009
263,2021-09-03 15:00:00,,68.271,71.96600000000001,82.37200000000001,90.417,,308513.0,1815982,1011697,867454
264,2021-09-04 15:00:00,,68.484,72.045,82.413,90.435,,309477.0,1817963,1012208,867631
265,2021-09-05 15:00:00,,68.639,72.116,82.445,90.45299999999999,,310177.0,1819760,1012596,867804
266,2021-09-06 15:00:00,,68.695,72.14,82.459,90.461,,310430.0,1820373,1012773,867883
267,2021-09-07 15:00:00,,68.931,72.259,82.525,90.505,,311494.0,1823379,1013580,868297
268,2021-09-08 15:00:00,,69.089,72.383,82.589,90.544,,312209.0,1826501,1014371,868680
269,2021-09-09 15:00:00,,69.236,72.512,82.662,90.596,,312875.0,1829765,1015259,869171
270,2021-09-10 15:00:00,,69.429,72.658,82.749,90.645,,313747.0,1833436,1016329,869640
