,VACCINATION_DATE,5-11 percent,12-17 percent,18-49 percent,50-64 percent,65 and Older percent,5-11 total,12-17 total,18-49 total,50-64 total,65 and Older total
30,1/13/2021,,0.037000000000000005,4.24,5.153,3.8810000000000002,,168.0,106979,63287,37235
31,1/14/2021,,0.04,4.588,5.581,4.269,,179.0,115769,68546,40954
32,1/15/2021,,0.042,4.962,6.017,4.747,,191.0,125207,73898,45538
33,1/16/2021,,0.042,5.062,6.115,4.962,,192.0,127725,75100,47607
34,1/17/2021,,0.043,5.096,6.16,5.033,,196.0,128590,75653,48289
35,1/18/2021,,0.044000000000000004,5.18,6.271,5.405,,200.0,130701,77016,51857
36,1/19/2021,,0.046,5.37,6.5,6.369,,210.0,135512,79831,61104
37,1/20/2021,,0.049,5.593999999999999,6.782,7.604,,220.0,141153,83298,72951
38,1/21/2021,,0.052000000000000005,5.88,7.131,8.877,,233.0,148365,87578,85165
39,1/22/2021,,0.055,6.256,7.606,10.258,,247.0,157870,93423,98419
40,1/23/2021,,0.057,6.382999999999999,7.752000000000001,10.789000000000001,,259.0,161064,95205,103505
41,1/24/2021,,0.06,6.412999999999999,7.797000000000001,10.998,,272.0,161824,95768,105511
42,1/25/2021,,0.062,6.582000000000001,8.002,11.985,,282.0,166092,98280,114985
43,1/26/2021,,0.065,6.772,8.225,13.025,,295.0,170893,101015,124963
44,1/27/2021,,0.07,7.007999999999999,8.515,14.575,,315.0,176849,104584,139831
45,1/28/2021,,0.073,7.237,8.809,15.952,,331.0,182628,108199,153043
46,1/29/2021,,0.086,7.474,9.128,17.495,,387.0,188588,112111,167844
47,1/30/2021,,0.09,7.647,9.342,18.613,,406.0,192966,114737,178568
48,1/31/2021,,0.092,7.7,9.405,18.782,,416.0,194296,115514,180197
49,2/1/2021,,0.102,7.769,9.514,19.258,,460.0,196033,116851,184759
50,2/2/2021,,0.10800000000000001,7.885,9.683,20.027,,489.0,198969,118930,192138
51,2/3/2021,,0.114,8.07,9.939,21.105999999999998,,514.0,203632,122073,202487
52,2/4/2021,,0.11699999999999999,8.273,10.265,22.451,,529.0,208752,126072,215390
53,2/5/2021,,0.12,8.477,10.552999999999999,23.653000000000002,,543.0,213913,129610,226922
54,2/6/2021,,0.12300000000000001,8.611,10.717,24.264,,555.0,217291,131624,232788
55,2/7/2021,,0.124,8.669,10.802999999999999,24.616999999999997,,562.0,218744,132684,236175
56,2/8/2021,,0.128,8.794,10.975999999999999,25.410999999999998,,577.0,221914,134805,243792
57,2/9/2021,,0.131,8.953,11.194,26.441,,590.0,225929,137488,253670
58,2/10/2021,,0.136,9.119,11.446,27.684,,614.0,230113,140576,265597
59,2/11/2021,,0.141,9.345,11.770999999999999,29.051,,638.0,235818,144569,278712
60,2/12/2021,,0.14300000000000002,9.576,12.1,30.141,,647.0,241633,148617,289175
61,2/13/2021,,0.147,9.687000000000001,12.265999999999998,30.822,,665.0,244432,150653,295709
62,2/14/2021,,0.151,9.77,12.379000000000001,31.195,,684.0,246546,152037,299285
63,2/15/2021,,0.154,9.882,12.529000000000002,31.93,,697.0,249366,153886,306333
64,2/16/2021,,0.16,10.052999999999999,12.794,32.864000000000004,,723.0,253676,157140,315295
65,2/17/2021,,0.161,10.300999999999998,13.139000000000001,33.917,,728.0,259941,161376,325395
66,2/18/2021,,0.162,10.341,13.197000000000001,34.07,,732.0,260932,162083,326864
67,2/19/2021,,0.165,10.449000000000002,13.347999999999999,34.655,,744.0,263664,163947,332479
68,2/20/2021,,0.17,10.56,13.505,35.23,,769.0,266472,165875,337997
69,2/21/2021,,0.17300000000000001,10.615,13.585999999999999,35.622,,783.0,267857,166868,341756
70,2/22/2021,,0.17600000000000002,10.696,13.704,36.091,,796.0,269899,168311,346255
71,2/23/2021,,0.184,10.86,13.943,36.964,,831.0,274043,171246,354635
72,2/24/2021,,0.191,11.054,14.25,37.923,,864.0,278929,175026,363835
73,2/25/2021,,0.19899999999999998,11.25,14.549000000000001,39.144,,900.0,283873,178698,375548
74,2/26/2021,,0.20600000000000002,11.512,14.924000000000001,40.753,,929.0,290490,183294,390987
75,2/27/2021,,0.21600000000000003,11.695,15.198,41.57899999999999,,976.0,295100,186667,398904
76,2/28/2021,,0.22399999999999998,11.863,15.466,42.403,,1010.0,299357,189957,406810
77,3/1/2021,,0.23600000000000002,12.162,15.956,43.717,,1067.0,306903,195970,419416
78,3/2/2021,,0.244,12.411,16.361,45.025,,1102.0,313164,200938,431952
79,3/3/2021,,0.254,12.76,16.903,46.556999999999995,,1145.0,321927,207517,446607
80,3/4/2021,,0.26,13.151,17.517,48.386,,1174.0,330465,214021,462444
81,3/5/2021,,0.26899999999999996,13.493,18.102999999999998,50.306000000000004,,1213.0,337904,220223,478140
82,3/6/2021,,0.287,13.793,18.588,51.368,,1291.0,343315,224528,486155
83,3/7/2021,,0.297,14.04,18.953,52.196999999999996,,1333.0,346913,227196,491938
84,3/8/2021,,0.315,14.419,19.585,53.934,,1415.0,353804,232890,505068
85,3/9/2021,,0.336,14.82,20.241,55.611999999999995,,1509.0,361211,238972,517534
86,3/10/2021,,0.36,15.283,21.017,57.323,,1616.0,369800,246195,531396
87,3/11/2021,,0.395,15.795,21.871,59.02,,1772.0,381592,255691,545840
88,3/12/2021,,0.425,16.301,22.72,60.735,,1909.0,393490,265273,561066
89,3/13/2021,,0.461,16.663,23.31,61.537,,2070.0,402159,271880,568257
90,3/14/2021,,0.495,16.976,23.78,62.056000000000004,,2226.0,409674,277306,572982
91,3/15/2021,,0.532,17.465,24.526,62.958999999999996,,2391.0,421809,286288,581438
92,3/16/2021,,0.579,17.971,25.34,64.12100000000001,,2603.0,434398,296047,592231
93,3/17/2021,,0.636,18.528,26.245,65.503,,2858.0,447951,306764,605211
94,3/18/2021,,0.687,19.204,27.318,66.774,,3088.0,464474,319520,617046
95,3/19/2021,,0.732,19.804000000000002,28.338,67.96300000000001,,3291.0,479236,331672,628164
96,3/20/2021,,0.789,20.249000000000002,29.048000000000002,68.498,,3549.0,490197,340111,633143
97,3/21/2021,,0.838,20.605999999999998,29.615,68.83800000000001,,3772.0,499060,346964,636334
98,3/22/2021,,0.897,21.165,30.618000000000002,69.532,,4040.0,512867,358957,642773
99,3/23/2021,,0.966,21.794,31.868000000000002,70.337,,4349.0,528351,373639,650008
100,3/24/2021,,1.036,22.482,33.254,71.137,,4667.0,545326,390076,657280
101,3/25/2021,,1.113,23.254,34.738,71.835,,5014.0,563942,407249,663426
102,3/26/2021,,1.17,23.914,36.076,72.429,,5269.0,579580,422649,668681
103,3/27/2021,,1.225,24.415,37.063,72.882,,5519.0,591549,433299,672702
104,3/28/2021,,1.27,24.734,37.774,73.051,,5721.0,599069,441029,674245
105,3/29/2021,,1.3419999999999999,25.264,38.887,73.411,,6045.0,612045,454220,677422
106,3/30/2021,,1.4569999999999999,26.006,40.365,73.873,,6563.0,630138,471581,681424
107,3/31/2021,,1.609,26.869,41.873999999999995,74.469,,7244.0,649381,487673,686381
108,4/1/2021,,1.7380000000000002,27.72,43.468,74.969,,7826.0,668447,504868,690364
109,4/2/2021,,1.901,28.491999999999997,44.782,75.456,,8553.0,684934,518579,694350
110,4/3/2021,,2.032,29.051,45.501999999999995,75.707,,9139.0,696812,525719,696334
111,4/4/2021,,2.08,29.258000000000003,45.751999999999995,75.77600000000001,,9356.0,701495,528480,696899
112,4/5/2021,,2.265,29.997,46.713,76.11,,10189.0,716983,537718,699185
113,4/6/2021,,2.52,31.076,48.108000000000004,76.598,,11338.0,738726,551226,702480
114,4/7/2021,,2.784,32.133,49.448,77.078,,12522.0,758439,563172,705615
115,4/8/2021,,3.052,33.345,50.983000000000004,77.643,,13727.0,781884,577187,709179
116,4/9/2021,,3.287,34.43,52.262,78.097,,14790.0,801833,587374,711946
117,4/10/2021,,3.5980000000000003,35.126,53.071000000000005,78.317,,16193.0,815192,594666,713307
118,4/11/2021,,3.833,35.814,53.711000000000006,78.462,,17251.0,825852,599633,714162
119,4/12/2021,,4.047,36.645,54.583999999999996,78.75,,18219.0,840753,606570,715898
120,4/13/2021,,4.45,37.649,55.63399999999999,79.03699999999999,,20037.0,865873,619349,718636
121,4/14/2021,,4.981,38.611,56.534,79.305,,22436.0,890057,630323,721180
122,4/15/2021,,5.3260000000000005,39.62,57.474,79.577,,23997.0,915437,641818,723768
123,4/16/2021,,5.756,40.485,58.295,79.84100000000001,,25940.0,937254,651905,726303
124,4/17/2021,,6.317,41.25899999999999,58.95399999999999,79.997,,28473.0,956765,659993,727792
125,4/18/2021,,6.776,41.739,59.355,80.093,,30549.0,968886,664921,728719
126,4/19/2021,,7.072,42.428999999999995,60.001000000000005,80.289,,31885.0,986255,672839,730584
127,4/20/2021,,7.4079999999999995,43.13399999999999,60.678999999999995,80.52,,33406.0,1004042,681158,732782
128,4/21/2021,,8.066,44.075,61.473,80.77,,36379.0,1027791,690898,735174
129,4/22/2021,,8.458,44.92,62.27,81.027,,38150.0,1049107,700685,737641
130,4/23/2021,,8.886000000000001,45.69,62.983000000000004,81.259,,40084.0,1068503,709444,739863
131,4/24/2021,,9.363999999999999,46.32899999999999,63.521,81.421,,42244.0,1084598,716033,741410
132,4/25/2021,,9.762,46.795,63.9,81.529,,44043.0,1096345,720672,742443
133,4/26/2021,,10.08,47.426,64.45100000000001,81.736,,45478.0,1112178,727366,744393
134,4/27/2021,,10.411,48.076,65.055,81.992,,46975.0,1127998,734431,746700
135,4/28/2021,,11.019,48.773,65.66199999999999,82.251,,49720.0,1144865,741420,748998
136,4/29/2021,,11.380999999999998,49.431000000000004,66.304,82.50399999999999,,51358.0,1160714,748805,751194
137,4/30/2021,,11.75,50.143,66.938,82.75200000000001,,53022.0,1177837,756043,753327
138,5/1/2021,,12.092,50.619,67.339,82.895,,54568.0,1189318,760631,754584
139,5/2/2021,,12.251,50.868,67.533,82.962,,55285.0,1195111,762755,755147
140,5/3/2021,,12.419,51.201,67.837,83.1,,56045.0,1202489,765862,756221
141,5/4/2021,,12.644,51.543,68.165,83.26299999999999,,57061.0,1210270,769297,757485
142,5/5/2021,,13.073,52.00899999999999,68.6,83.45299999999999,,59000.0,1221053,773996,759016
143,5/6/2021,,13.269,52.43600000000001,68.993,83.647,,59889.0,1230971,778221,760627
144,5/7/2021,,13.475,52.906000000000006,69.37100000000001,83.818,,60818.0,1241838,782238,761927
145,5/8/2021,,13.663,53.193999999999996,69.6,83.90299999999999,,61669.0,1248392,784619,762616
146,5/9/2021,,13.769,53.34,69.7,83.94200000000001,,62146.0,1251666,785627,762903
147,5/10/2021,,13.878,53.575,69.91,84.039,,62637.0,1256891,787752,763655
148,5/11/2021,,14.056,53.905,70.17,84.171,,63445.0,1264478,790473,764698
149,5/12/2021,,14.485,54.257,70.453,84.309,,65379.0,1272248,793381,765772
150,5/13/2021,,16.898,54.568000000000005,70.707,84.44,,76287.0,1279424,796075,766798
151,5/14/2021,,19.234,54.964,71.024,84.583,,86840.0,1288446,799418,767913
152,5/15/2021,,21.843000000000004,55.261,71.23899999999999,84.66799999999999,,98629.0,1295026,801641,768583
153,5/16/2021,,22.793000000000003,55.422,71.354,84.712,,102923.0,1298380,802737,768905
154,5/17/2021,,24.34,55.708,71.58800000000001,84.825,,109914.0,1304481,805047,769759
155,5/18/2021,,26.246,56.086999999999996,71.873,84.96600000000001,,118528.0,1312892,807984,770874
156,5/19/2021,,29.291999999999998,56.507,72.164,85.098,,132293.0,1322525,811073,771959
157,5/20/2021,,30.791999999999998,56.909,72.44800000000001,85.24700000000001,,139069.0,1331533,814007,773132
158,5/21/2021,,32.268,57.28,72.732,85.375,,145742.0,1339964,817017,774148
159,5/22/2021,,33.729,57.57899999999999,72.929,85.446,,152343.0,1346689,819105,774725
160,5/23/2021,,34.477,57.762,73.039,85.484,,155722.0,1350684,820187,775019
161,5/24/2021,,35.361,58.041000000000004,73.244,85.583,,159718.0,1356839,822303,775802
162,5/25/2021,,36.095,58.331,73.459,85.693,,163035.0,1363353,824597,776679
163,5/26/2021,,37.97,58.638000000000005,73.671,85.791,,171506.0,1370194,826788,777439
164,5/27/2021,,38.525999999999996,58.897,73.861,85.89399999999999,,174018.0,1376102,828793,778264
165,5/28/2021,,39.178000000000004,59.178999999999995,74.063,85.993,,176963.0,1382349,830887,779065
166,5/29/2021,,39.83,59.387,74.192,86.04,,179909.0,1386995,832214,779431
167,5/30/2021,,40.141,59.50899999999999,74.258,86.066,,181317.0,1389673,832876,779651
168,5/31/2021,,40.203,59.55,74.289,86.083,,181595.0,1390531,833176,779776
169,6/1/2021,,40.641,59.786,74.453,86.18,,183576.0,1395811,834877,780547
170,6/2/2021,,41.38399999999999,59.994,74.59899999999999,86.262,,186934.0,1400502,836389,781210
171,6/3/2021,,41.75899999999999,60.183,74.741,86.344,,188629.0,1404644,837815,781841
172,6/4/2021,,42.153999999999996,60.378,74.892,86.426,,190409.0,1408947,839347,782443
173,6/5/2021,,42.637,60.53,74.994,86.471,,192590.0,1412338,840415,782812
174,6/6/2021,,42.88,60.61,75.042,86.491,,193690.0,1414070,840905,782957
175,6/7/2021,,43.257,60.768,75.148,86.551,,195392.0,1417644,842015,783421
176,6/8/2021,,43.61600000000001,60.922,75.26,86.615,,197012.0,1421101,843125,783908
177,6/9/2021,,44.205,61.097,75.376,86.684,,199678.0,1424915,844288,784463
178,6/10/2021,,44.589,61.262,75.5,86.751,,201410.0,1428594,845541,784962
179,6/11/2021,,45.03,61.43600000000001,75.62899999999999,86.81299999999999,,203401.0,1432342,846806,785405
180,6/12/2021,,45.357,61.559,75.707,86.844,,204878.0,1435042,847605,785664
181,6/13/2021,,45.443999999999996,61.61600000000001,75.738,86.859,,205274.0,1436174,847904,785769
182,6/14/2021,,45.769,61.75,75.825,86.90899999999999,,206743.0,1439087,848805,786139
183,6/15/2021,,46.074,61.88399999999999,75.923,86.964,,208120.0,1441966,849788,786542
184,6/16/2021,,46.548,62.027,76.018,87.01899999999999,,210261.0,1445126,850770,786966
185,6/17/2021,,46.923,62.177,76.125,87.079,,211955.0,1448478,851881,787459
186,6/18/2021,,47.27,62.325,76.237,87.137,,213522.0,1451829,853072,787911
187,6/19/2021,,47.528,62.43600000000001,76.307,87.167,,214690.0,1454212,853766,788156
188,6/20/2021,,47.661,62.5,76.339,87.179,,215289.0,1455541,854083,788249
189,6/21/2021,,47.977,62.626000000000005,76.423,87.228,,216719.0,1458338,854962,788633
190,6/22/2021,,48.242,62.753,76.507,87.273,,217916.0,1461083,855828,789001
191,6/23/2021,,48.61600000000001,62.88399999999999,76.60300000000001,87.32600000000001,,219607.0,1464051,856832,789392
192,6/24/2021,,48.911,63.013999999999996,76.692,87.38,,220937.0,1466961,857776,789825
193,6/25/2021,,49.196999999999996,63.147,76.789,87.429,,222232.0,1469973,858773,790222
194,6/26/2021,,49.388000000000005,63.236999999999995,76.846,87.455,,223093.0,1471988,859378,790439
195,6/27/2021,,49.528999999999996,63.303000000000004,76.881,87.469,,223731.0,1473521,859766,790558
196,6/28/2021,,49.783,63.415,76.946,87.50399999999999,,224879.0,1476000,860439,790838
197,6/29/2021,,50.038000000000004,63.536,77.02199999999999,87.54799999999999,,226030.0,1478740,861242,791196
198,6/30/2021,,50.361999999999995,63.665,77.10600000000001,87.594,,227492.0,1481617,862128,791570
199,7/1/2021,,50.631,63.784,77.178,87.637,,228709.0,1484291,862889,791933
200,7/2/2021,,50.878,63.903,77.264,87.679,,229825.0,1486988,863801,792281
201,7/3/2021,,51.026,63.98,77.312,87.70100000000001,,230493.0,1488761,864334,792469
202,7/4/2021,,51.044,63.99100000000001,77.319,87.704,,230576.0,1488997,864406,792496
203,7/5/2021,,51.242,64.082,77.369,87.727,,231469.0,1491098,864952,792698
204,7/6/2021,,51.457,64.187,77.439,87.77,,232442.0,1493493,865686,793054
205,7/7/2021,,51.68600000000001,64.295,77.507,87.806,,233477.0,1495888,866415,793348
206,7/8/2021,,51.92,64.411,77.583,87.845,,234532.0,1498463,867188,793669
207,7/9/2021,,52.163999999999994,64.53699999999999,77.669,87.891,,235634.0,1501279,868114,794035
208,7/10/2021,,52.343999999999994,64.618,77.72,87.911,,236449.0,1503133,868661,794208
209,7/11/2021,,52.486000000000004,64.681,77.753,87.92200000000001,,237089.0,1504564,869019,794297
210,7/12/2021,,52.714,64.783,77.82,87.958,,238122.0,1506894,869753,794610
211,7/13/2021,,52.979,64.891,77.88600000000001,87.999,,239315.0,1509344,870497,794964
212,7/14/2021,,53.245,64.994,77.95100000000001,88.036,,240518.0,1511677,871188,795280
213,7/15/2021,,53.527,65.09899999999999,78.02,88.07700000000001,,241792.0,1514091,871948,795646
214,7/16/2021,,53.799,65.219,78.1,88.12,,243019.0,1516858,872829,796030
215,7/17/2021,,53.97,65.29899999999999,78.15,88.139,,243791.0,1518664,873395,796203
216,7/18/2021,,54.074,65.35,78.181,88.15100000000001,,244263.0,1519889,873750,796300
217,7/19/2021,,54.343999999999994,65.468,78.26100000000001,88.196,,245483.0,1522598,874655,796700
218,7/20/2021,,54.626000000000005,65.585,78.343,88.243,,246759.0,1525336,875573,797096
219,7/21/2021,,54.943000000000005,65.709,78.42699999999999,88.289,,248190.0,1528201,876500,797498
220,7/22/2021,,55.277,65.836,78.524,88.346,,249700.0,1531104,877571,797996
221,7/23/2021,,55.61600000000001,65.987,78.641,88.402,,251229.0,1534589,878879,798483
222,7/24/2021,,55.825,66.086,78.706,88.432,,252172.0,1536925,879601,798759
223,7/25/2021,,55.995,66.163,78.75,88.448,,252942.0,1538761,880113,798911
224,7/26/2021,,56.32,66.304,78.84100000000001,88.49700000000001,,254411.0,1542035,881138,799339
225,7/27/2021,,56.636,66.45,78.938,88.54799999999999,,255835.0,1545424,882211,799795
226,7/28/2021,,56.996,66.60300000000001,79.039,88.604,,257464.0,1548976,883343,800278
227,7/29/2021,,57.34,66.757,79.14,88.65700000000001,,259016.0,1552600,884477,800739
228,7/30/2021,,57.731,66.92699999999999,79.26100000000001,88.708,,260784.0,1556570,885820,801175
229,7/31/2021,,57.953,67.039,79.332,88.736,,261785.0,1559205,886641,801435
230,8/1/2021,,58.137,67.133,79.38,88.75399999999999,,262617.0,1561470,887194,801587
231,8/2/2021,,58.475,67.293,79.485,88.805,,264147.0,1565277,888411,802039
232,8/3/2021,,58.843,67.453,79.592,88.85600000000001,,265807.0,1568975,889595,802483
233,8/4/2021,,59.206,67.617,79.705,88.91,,267450.0,1572800,890824,802940
234,8/5/2021,,59.597,67.795,79.816,88.96600000000001,,269213.0,1576917,892073,803438
235,8/6/2021,,59.985,67.987,79.943,89.02600000000001,,270967.0,1581479,893507,803968
236,8/7/2021,,60.229,68.116,80.016,89.052,,272071.0,1584558,894334,804201
237,8/8/2021,,60.42,68.211,80.064,89.068,,272935.0,1586868,894892,804349
238,8/9/2021,,60.781000000000006,68.37100000000001,80.161,89.11200000000001,,274564.0,1590651,896002,804737
239,8/10/2021,,61.146,68.535,80.26,89.15899999999999,,276214.0,1594554,897138,805162
240,8/11/2021,,61.513999999999996,68.697,80.357,89.213,,277874.0,1598368,898207,805640
241,8/12/2021,,61.854,68.84899999999999,80.454,89.26299999999999,,279408.0,1601948,899280,806067
242,8/13/2021,,62.226000000000006,69.013,80.556,89.307,,281090.0,1605840,900416,806454
243,8/14/2021,,62.493,69.126,80.625,89.334,,282296.0,1608487,901195,806697
244,8/15/2021,,62.659,69.206,80.666,89.355,,283045.0,1610394,901663,806887
245,8/16/2021,,62.935,69.331,80.742,89.398,,284290.0,1613319,902515,807276
246,8/17/2021,,63.338,69.483,80.836,89.45299999999999,,286113.0,1616886,903561,807767
247,8/18/2021,,63.67100000000001,69.634,80.925,89.51100000000001,,287617.0,1620376,904549,808286
248,8/19/2021,,63.98,69.76899999999999,81.01100000000001,89.56200000000001,,289012.0,1623521,905498,808744
249,8/20/2021,,64.32,69.93,81.115,89.616,,290549.0,1627329,906675,809223
250,8/21/2021,,64.574,70.023,81.17,89.647,,291697.0,1629524,907283,809509
251,8/22/2021,,64.734,70.095,81.207,89.665,,292419.0,1631277,907702,809670
252,8/23/2021,,65.058,70.23100000000001,81.292,89.71799999999999,,293884.0,1634502,908679,810155
253,8/24/2021,,65.39699999999999,70.384,81.383,89.773,,295418.0,1638094,909690,810651
254,8/25/2021,,65.77,70.541,81.47800000000001,89.82799999999999,,297102.0,1641756,910741,811140
255,8/26/2021,,66.131,70.707,81.575,89.887,,298732.0,1645700,911806,811664
256,8/27/2021,,66.48100000000001,70.86399999999999,81.664,89.939,,300314.0,1649461,912820,812133
257,8/28/2021,,66.73899999999999,70.97399999999999,81.727,89.965,,301481.0,1652095,913517,812371
258,8/29/2021,,66.908,71.056,81.765,89.988,,302241.0,1654099,913967,812581
259,8/30/2021,,67.143,71.20100000000001,81.846,90.042,,303304.0,1657574,914877,813068
260,8/31/2021,,67.355,71.343,81.92200000000001,90.095,,304263.0,1660956,915723,813559
261,9/1/2021,,67.562,71.479,82.005,90.13799999999999,,305198.0,1664145,916628,813938
262,9/2/2021,,67.777,71.611,82.08200000000001,90.18,,306172.0,1667281,917482,814325
263,9/3/2021,,68.05199999999999,71.743,82.162,90.226,,307413.0,1670416,918402,814742
264,9/4/2021,,68.266,71.821,82.204,90.245,,308380.0,1672301,918869,814910
265,9/5/2021,,68.42,71.892,82.235,90.26299999999999,,309076.0,1674018,919233,815080
266,9/6/2021,,68.476,71.917,82.25,90.271,,309327.0,1674587,919392,815151
267,9/7/2021,,68.702,72.036,82.316,90.314,,310348.0,1677397,920126,815544
268,9/8/2021,,68.86,72.16,82.38,90.354,,311062.0,1680281,920829,815903
269,9/9/2021,,69.01100000000001,72.29,82.454,90.406,,311744.0,1683359,921650,816372
270,9/10/2021,,69.204,72.436,82.541,90.455,,312618.0,1686769,922632,816817
271,9/11/2021,,69.38,72.525,82.59299999999999,90.475,,313413.0,1688855,923194,816997
272,9/12/2021,,69.494,72.594,82.62700000000001,90.491,,313928.0,1690523,923596,817152
273,9/13/2021,,69.611,72.711,82.695,90.53200000000001,,314454.0,1693320,924364,817526
274,9/14/2021,,69.737,72.829,82.759,90.574,,315027.0,1696063,925069,817897
275,9/15/2021,,69.917,72.943,82.822,90.61399999999999,,315839.0,1698738,925744,818259
276,9/16/2021,,70.097,73.048,82.881,90.65299999999999,,316652.0,1701187,926393,818598
277,9/17/2021,,70.262,73.17,82.945,90.693,,317395.0,1704048,927098,818950
278,9/18/2021,,70.411,73.253,82.98899999999999,90.71600000000001,,318070.0,1706070,927589,819162
279,9/19/2021,,70.506,73.311,83.01700000000001,90.73200000000001,,318498.0,1707494,927909,819315
280,9/20/2021,,70.60600000000001,73.40100000000001,83.071,90.771,,318951.0,1709596,928510,819671
281,9/21/2021,,70.717,73.503,83.12100000000001,90.806,,319451.0,1711994,929056,819996
282,9/22/2021,,70.839,73.602,83.18,90.84899999999999,,320000.0,1714310,929710,820383
283,9/23/2021,,70.958,73.69800000000001,83.238,90.891,,320542.0,1716569,930354,820774
284,9/24/2021,,71.124,73.809,83.301,90.959,,321289.0,1719203,931050,821397
285,9/25/2021,,71.24,73.875,83.346,91.01700000000001,,321813.0,1720824,931585,821945
286,9/26/2021,,71.313,73.923,83.37299999999999,91.04799999999999,,322142.0,1721991,931902,822246
287,9/27/2021,,71.441,74.01899999999999,83.434,91.148,,322724.0,1724276,932596,823179
288,9/28/2021,,71.55199999999999,74.118,83.494,91.241,,323221.0,1726623,933273,824054
289,9/29/2021,,71.646,74.223,83.555,91.33200000000001,,323649.0,1729105,933952,824906
290,9/30/2021,,71.75399999999999,74.33,83.619,91.419,,324133.0,1731657,934666,825720
291,10/1/2021,,71.904,74.44800000000001,83.693,91.512,,324812.0,1734446,935499,826599
292,10/2/2021,,72.006,74.513,83.735,91.553,,325274.0,1736027,935985,826984
293,10/3/2021,,72.07,74.563,83.76100000000001,91.58200000000001,,325564.0,1737221,936289,827253
294,10/4/2021,,72.165,74.658,83.825,91.663,,325992.0,1739461,937014,828004
295,10/5/2021,,72.25399999999999,74.75,83.88600000000001,91.743,,326396.0,1741662,937712,828750
296,10/6/2021,,72.339,74.847,83.95200000000001,91.819,,326779.0,1743954,938440,829462
297,10/7/2021,,72.434,74.947,84.022,91.899,,327205.0,1746330,939226,830206
298,10/8/2021,,72.561,75.063,84.1,91.973,,327780.0,1749096,940092,830902
299,10/9/2021,,72.64699999999999,75.124,84.14,92.01,,328169.0,1750548,940561,831249
300,10/10/2021,,72.70100000000001,75.171,84.164,92.029,,328414.0,1751699,940853,831422
301,10/11/2021,,72.801,75.273,84.236,92.1,,328866.0,1754125,941668,832089
302,10/12/2021,,72.874,75.362,84.29899999999999,92.167,,329193.0,1756197,942360,832721
303,10/13/2021,,72.964,75.46,84.365,92.23200000000001,,329601.0,1758440,943078,833318
304,10/14/2021,,73.047,75.55199999999999,84.426,92.29299999999999,,329979.0,1760612,943738,833889
305,10/15/2021,,73.169,75.657,84.49799999999999,92.354,,330529.0,1763040,944529,834456
306,10/16/2021,,73.235,75.714,84.53299999999999,92.381,,330828.0,1764372,944927,834710
307,10/17/2021,,73.279,75.751,84.554,92.397,,331025.0,1765286,945181,834866
