,VACCINATION_DATE,FirstDailyDose,FirstDoseCumulative,SecondDailyDose,SecondDoseCumulative,AdditionalDailyDose,AdditionalDoseCumulative,SingleDailyDose,SingleDoseCumulative,AtleastOneVaccine,AtleastOneVaccineCumulative,CompletedVax,CompletedVaxCumulative,FirstSecondSingleVaccinations,FirstSecondSingleVaccinationsCumulative
254,2021-08-25,6738,3804879,6254.0,3450458,1599.0,17314.0,440.0,283359.0,7178,4088238,6694,3733817,15031,7555947
255,2021-08-26,6973,3811852,6688.0,3457146,1727.0,19041.0,428.0,283787.0,7401,4095639,7116,3740933,15816,7571763
256,2021-08-27,6850,3818702,7110.0,3464256,2006.0,21047.0,317.0,284104.0,7167,4102806,7427,3748360,16283,7588046
257,2021-08-28,6919,3825621,6544.0,3470800,1005.0,22052.0,329.0,284433.0,7248,4110054,6873,3755233,14797,7602843
258,2021-08-29,3747,3829368,3710.0,3474510,681.0,22733.0,610.0,285043.0,4357,4114411,4320,3759553,8748,7611591
259,2021-08-30,5934,3835302,6158.0,3480668,1540.0,24273.0,960.0,286003.0,6894,4121305,7118,3766671,14592,7626183
260,2021-08-31,5910,3841212,6096.0,3486764,1659.0,25932.0,947.0,286950.0,6857,4128162,7043,3773714,14612,7640795
261,2021-09-01,5618,3846830,5743.0,3492507,1771.0,27703.0,918.0,287868.0,6536,4134698,6661,3780375,14050,7654845
262,2021-09-02,5531,3852361,5978.0,3498485,1860.0,29563.0,709.0,288577.0,6240,4140938,6687,3787062,14078,7668923
263,2021-09-03,6024,3858385,6985.0,3505470,1844.0,31407.0,977.0,289554.0,7001,4147939,7962,3795024,15830,7684753
264,2021-09-04,3734,3862119,4370.0,3509840,876.0,32283.0,878.0,290432.0,4612,4152551,5248,3800272,9858,7694611
265,2021-09-05,2961,3865080,2819.0,3512659,655.0,32938.0,106.0,290538.0,3067,4155618,2925,3803197,6541,7701152
266,2021-09-06,1060,3866140,1163.0,3513822,217.0,33155.0,70.0,290608.0,1130,4156748,1233,3804430,2510,7703662
267,2021-09-07,5353,3871493,7325.0,3521147,1422.0,34577.0,2304.0,292912.0,7657,4164405,9629,3814059,16404,7720066
268,2021-09-08,4663,3876156,5507.0,3526654,1567.0,36144.0,364.0,293276.0,5027,4169432,5871,3819930,12101,7732167
269,2021-09-09,5027,3881183,5481.0,3532135,2289.0,38433.0,325.0,293601.0,5352,4174784,5806,3825736,13122,7745289
270,2021-09-10,6535,3887718,6683.0,3538818,2475.0,40908.0,1719.0,295320.0,8254,4183038,8402,3834138,17412,7762701
271,2021-09-11,4182,3891900,4354.0,3543172,1015.0,41923.0,666.0,295986.0,4848,4187886,5020,3839158,10217,7772918
272,2021-09-12,3175,3895075,3247.0,3546419,699.0,42622.0,436.0,296422.0,3611,4191497,3683,3842841,7557,7780475
273,2021-09-13,4896,3899971,5086.0,3551505,1537.0,44159.0,347.0,296769.0,5243,4196740,5433,3848274,11866,7792341
274,2021-09-14,4778,3904749,5468.0,3556973,1599.0,45758.0,437.0,297206.0,5215,4201955,5905,3854179,12282,7804623
275,2021-09-15,5046,3909795,5905.0,3562878,1485.0,47243.0,393.0,297599.0,5439,4207394,6298,3860477,12829,7817452
276,2021-09-16,4817,3914612,5861.0,3568739,1607.0,48850.0,337.0,297936.0,5154,4212548,6198,3866675,12622,7830074
277,2021-09-17,5293,3919905,6601.0,3575340,1931.0,50781.0,344.0,298280.0,5637,4218185,6945,3873620,14169,7844243
278,2021-09-18,3825,3923730,4591.0,3579931,932.0,51713.0,186.0,298466.0,4011,4222196,4777,3878397,9534,7853777
279,2021-09-19,2742,3926472,3184.0,3583115,694.0,52407.0,75.0,298541.0,2817,4225013,3259,3881656,6695,7860472
280,2021-09-20,3755,3930227,4691.0,3587806,1745.0,54152.0,429.0,298970.0,4184,4229197,5120,3886776,10620,7871092
281,2021-09-21,4004,3934231,5024.0,3592830,1853.0,56005.0,327.0,299297.0,4331,4233528,5351,3892127,11208,7882300
282,2021-09-22,4194,3938425,4803.0,3597633,1742.0,57747.0,459.0,299756.0,4653,4238181,5262,3897389,11198,7893498
283,2021-09-23,4192,3942617,4739.0,3602372,2179.0,59926.0,492.0,300248.0,4684,4242865,5231,3902620,11602,7905100
284,2021-09-24,5098,3947715,5638.0,3608010,4830.0,64756.0,422.0,300670.0,5520,4248385,6060,3908680,15988,7921088
285,2021-09-25,3644,3951359,3642.0,3611652,4925.0,69681.0,384.0,301054.0,4028,4252413,4026,3912706,12595,7933683
286,2021-09-26,2353,3953712,2672.0,3614324,3077.0,72758.0,433.0,301487.0,2786,4255199,3105,3915811,8535,7942218
287,2021-09-27,4510,3958222,2720.0,3617044,8874.0,81632.0,512.0,301999.0,5022,4260221,3232,3919043,16616,7958834
288,2021-09-28,4414,3962636,4466.0,3621510,9492.0,91124.0,211.0,302210.0,4625,4264846,4677,3923720,18583,7977417
289,2021-09-29,4695,3967331,4537.0,3626047,9867.0,100991.0,920.0,303130.0,5615,4270461,5457,3929177,20019,7997436
290,2021-09-30,4895,3972226,4581.0,3630628,9976.0,110967.0,796.0,303926.0,5691,4276152,5377,3934554,20248,8017684
291,2021-10-01,5531,3977757,5378.0,3636006,11999.0,122966.0,785.0,304711.0,6316,4282468,6163,3940717,23693,8041377
292,2021-10-02,2949,3980706,2907.0,3638913,5778.0,128744.0,187.0,304898.0,3136,4285604,3094,3943811,11821,8053198
293,2021-10-03,2078,3982784,2384.0,3641297,3464.0,132208.0,87.0,304985.0,2165,4287769,2471,3946282,8013,8061211
294,2021-10-04,4032,3986816,3511.0,3644808,9856.0,142064.0,233.0,305218.0,4265,4292034,3744,3950026,17632,8078843
295,2021-10-05,3963,3990779,3675.0,3648483,10199.0,152263.0,206.0,305424.0,4169,4296203,3881,3953907,18043,8096886
296,2021-10-06,4035,3994814,3580.0,3652063,8976.0,161239.0,266.0,305690.0,4301,4300504,3846,3957753,16857,8113743
297,2021-10-07,4233,3999047,3642.0,3655705,10015.0,171254.0,332.0,306022.0,4565,4305069,3974,3961727,18222,8131965
298,2021-10-08,4783,4003830,4308.0,3660013,11448.0,182702.0,283.0,306305.0,5066,4310135,4591,3966318,20822,8152787
299,2021-10-09,2693,4006523,2683.0,3662696,4314.0,187016.0,270.0,306575.0,2963,4313098,2953,3969271,9960,8162747
300,2021-10-10,1860,4008383,1855.0,3664551,3589.0,190605.0,59.0,306634.0,1919,4315017,1914,3971185,7363,8170110
301,2021-10-11,4213,4012596,3319.0,3667870,9273.0,199878.0,250.0,306884.0,4463,4319480,3569,3974754,17055,8187165
302,2021-10-12,3605,4016201,3549.0,3671419,9740.0,209618.0,276.0,307160.0,3881,4323361,3825,3978579,17170,8204335
303,2021-10-13,3992,4020193,3475.0,3674894,8957.0,218575.0,346.0,307506.0,4338,4327699,3821,3982400,16770,8221105
304,2021-10-14,5175,4025368,5508.0,3680402,9551.0,228126.0,430.0,307936.0,5605,4333304,5938,3988338,20664,8241769
305,2021-10-15,4770,4030138,4621.0,3685023,10666.0,238792.0,347.0,308283.0,5117,4338421,4968,3993306,20404,8262173
306,2021-10-16,2497,4032635,2531.0,3687554,4691.0,243483.0,291.0,308574.0,2788,4341209,2822,3996128,10010,8272183
307,2021-10-17,1809,4034444,1782.0,3689336,2788.0,246271.0,55.0,308629.0,1864,4343073,1837,3997965,6434,8278617
308,2021-10-18,4281,4038725,3588.0,3692924,9262.0,255533.0,283.0,308912.0,4564,4347637,3871,4001836,17414,8296031
309,2021-10-19,4307,4043032,4033.0,3696957,9641.0,265174.0,224.0,309136.0,4531,4352168,4257,4006093,18205,8314236
310,2021-10-20,3546,4046578,3435.0,3700392,9090.0,274264.0,259.0,309395.0,3805,4355973,3694,4009787,16330,8330566
311,2021-10-21,3312,4049890,3288.0,3703680,10020.0,284284.0,291.0,309686.0,3603,4359576,3579,4013366,16911,8347477
312,2021-10-22,4691,4054581,4043.0,3707723,18899.0,303183.0,477.0,310163.0,5168,4364744,4520,4017886,28110,8375587
313,2021-10-23,2887,4057468,2119.0,3709842,11118.0,314301.0,322.0,310485.0,3209,4367953,2441,4020327,16446,8392033
314,2021-10-24,2058,4059526,1555.0,3711397,7209.0,321510.0,79.0,310564.0,2137,4370090,1634,4021961,10901,8402934
315,2021-10-25,4556,4064082,3084.0,3714481,23323.0,344833.0,322.0,310886.0,4878,4374968,3406,4025367,31285,8434219
316,2021-10-26,4534,4068616,3089.0,3717570,25667.0,370500.0,316.0,311202.0,4850,4379818,3405,4028772,33606,8467825
317,2021-10-27,4736,4073352,3353.0,3720923,25685.0,396185.0,436.0,311638.0,5172,4384990,3789,4032561,34210,8502035
318,2021-10-28,4577,4077929,3373.0,3724296,26647.0,422832.0,501.0,312139.0,5078,4390068,3874,4036435,35098,8537133
319,2021-10-29,4998,4082927,3931.0,3728227,26523.0,449355.0,395.0,312534.0,5393,4395461,4326,4040761,35847,8572980
320,2021-10-30,2631,4085558,1848.0,3730075,13746.0,463101.0,307.0,312841.0,2938,4398399,2155,4042916,18532,8591512
321,2021-10-31,1935,4087493,1522.0,3731597,7837.0,470938.0,94.0,312935.0,2029,4400428,1616,4044532,11388,8602900
322,2021-11-01,4751,4092244,3457.0,3735054,25971.0,496909.0,351.0,313286.0,5102,4405530,3808,4048340,34530,8637430
323,2021-11-02,4281,4096525,2950.0,3738004,26174.0,523083.0,409.0,313695.0,4690,4410220,3359,4051699,33814,8671244
324,2021-11-03,4682,4101207,3053.0,3741057,26204.0,549287.0,464.0,314159.0,5146,4415366,3517,4055216,34403,8705647
325,2021-11-04,6331,4107538,3384.0,3744441,27339.0,576626.0,529.0,314688.0,6860,4422226,3913,4059129,37583,8743230
326,2021-11-05,8264,4115802,3786.0,3748227,28299.0,604925.0,415.0,315103.0,8679,4430905,4201,4063330,40764,8783994
327,2021-11-06,10203,4126005,1977.0,3750204,13052.0,617977.0,309.0,315412.0,10512,4441417,2286,4065616,25541,8809535
328,2021-11-07,7750,4133755,1463.0,3751667,7403.0,625380.0,95.0,315507.0,7845,4449262,1558,4067174,16711,8826246
329,2021-11-08,11359,4145114,3066.0,3754733,19743.0,645123.0,379.0,315886.0,11738,4461000,3445,4070619,34547,8860793
330,2021-11-09,11808,4156922,2654.0,3757387,23245.0,668368.0,269.0,316155.0,12077,4473077,2923,4073542,37976,8898769
331,2021-11-10,12635,4169557,2775.0,3760162,23860.0,692228.0,339.0,316494.0,12974,4486051,3114,4076656,39609,8938378
332,2021-11-11,11448,4181005,2385.0,3762547,22214.0,714442.0,280.0,316774.0,11728,4497779,2665,4079321,36327,8974705
333,2021-11-12,12386,4193391,3378.0,3765925,26369.0,740811.0,548.0,317322.0,12934,4510713,3926,4083247,42681,9017386
334,2021-11-13,9982,4203373,1602.0,3767527,12436.0,753247.0,342.0,317664.0,10324,4521037,1944,4085191,24362,9041748
335,2021-11-14,4246,4207619,1119.0,3768646,7336.0,760583.0,121.0,317785.0,4367,4525404,1240,4086431,12822,9054570
336,2021-11-15,8656,4216275,2524.0,3771170,21029.0,781612.0,211.0,317996.0,8867,4534271,2735,4089166,32420,9086990
337,2021-11-16,9296,4225571,2513.0,3773683,23324.0,804936.0,258.0,318254.0,9554,4543825,2771,4091937,35391,9122381
338,2021-11-17,9421,4234992,2867.0,3776550,22894.0,827830.0,313.0,318567.0,9734,4553559,3180,4095117,35495,9157876
339,2021-11-18,9330,4244322,2630.0,3779180,22959.0,850789.0,481.0,319048.0,9811,4563370,3111,4098228,35400,9193276
340,2021-11-19,9849,4254171,2927.0,3782107,27973.0,878762.0,381.0,319429.0,10230,4573600,3308,4101536,41130,9234406
341,2021-11-20,10666,4264837,1608.0,3783715,14610.0,893372.0,455.0,319884.0,11121,4584721,2063,4103599,27339,9261745
342,2021-11-21,4397,4269234,1208.0,3784923,9994.0,903366.0,100.0,319984.0,4497,4589218,1308,4104907,15699,9277444
343,2021-11-22,9857,4279091,2513.0,3787436,25082.0,928448.0,293.0,320277.0,10150,4599368,2806,4107713,37745,9315189
344,2021-11-23,9255,4288346,2410.0,3789846,25307.0,953755.0,317.0,320594.0,9572,4608940,2727,4110440,37289,9352478
345,2021-11-24,8192,4296538,2444.0,3792290,20473.0,974228.0,216.0,320810.0,8408,4617348,2660,4113100,31325,9383803
346,2021-11-25,235,4296773,81.0,3792371,614.0,974842.0,10.0,320820.0,245,4617593,91,4113191,940,9384743
347,2021-11-26,5671,4302444,3982.0,3796353,16095.0,990937.0,153.0,320973.0,5824,4623417,4135,4117326,25901,9410644
348,2021-11-27,3785,4306229,5497.0,3801850,11313.0,1002250.0,134.0,321107.0,3919,4627336,5631,4122957,20729,9431373
349,2021-11-28,2408,4308637,6409.0,3808259,7743.0,1009993.0,77.0,321184.0,2485,4629821,6486,4129443,16637,9448010
350,2021-11-29,6396,4315033,9334.0,3817593,19259.0,1029252.0,380.0,321564.0,6776,4636597,9714,4139157,35369,9483379
351,2021-11-30,6277,4321310,9377.0,3826970,23319.0,1052571.0,264.0,321828.0,6541,4643138,9641,4148798,39237,9522616
352,2021-12-01,7351,4328661,9770.0,3836740,26115.0,1078686.0,309.0,322137.0,7660,4650798,10079,4158877,43545,9566161
353,2021-12-02,6962,4335623,8865.0,3845605,27637.0,1106323.0,450.0,322587.0,7412,4658210,9315,4168192,43914,9610075
354,2021-12-03,7644,4343267,9377.0,3854982,31189.0,1137512.0,253.0,322840.0,7897,4666107,9630,4177822,48463,9658538
355,2021-12-04,5965,4349232,10148.0,3865130,17278.0,1154790.0,468.0,323308.0,6433,4672540,10616,4188438,33859,9692397
356,2021-12-05,3450,4352682,3588.0,3868718,9977.0,1164767.0,78.0,323386.0,3528,4676068,3666,4192104,17093,9709490
357,2021-12-06,6783,4359465,7119.0,3875837,25058.0,1189825.0,281.0,323667.0,7064,4683132,7400,4199504,39241,9748731
358,2021-12-07,6459,4365924,7090.0,3882927,26009.0,1215834.0,252.0,323919.0,6711,4689843,7342,4206846,39810,9788541
359,2021-12-08,6953,4372877,7451.0,3890378,25164.0,1240998.0,316.0,324235.0,7269,4697112,7767,4214613,39884,9828425
360,2021-12-09,6553,4379430,7080.0,3897458,25963.0,1266961.0,399.0,324634.0,6952,4704064,7479,4222092,39995,9868420
361,2021-12-10,7310,4386740,7369.0,3904827,27532.0,1294493.0,233.0,324867.0,7543,4711607,7602,4229694,42444,9910864
362,2021-12-11,4468,4391208,7715.0,3912542,14891.0,1309384.0,333.0,325200.0,4801,4716408,8048,4237742,27407,9938271
363,2021-12-12,4011,4395219,2815.0,3915357,8165.0,1317549.0,60.0,325260.0,4071,4720479,2875,4240617,15051,9953322
364,2021-12-13,5788,4401007,5836.0,3921193,22794.0,1340343.0,243.0,325503.0,6031,4726510,6079,4246696,34661,9987983
365,2021-12-14,6476,4407483,5967.0,3927160,24196.0,1364539.0,223.0,325726.0,6699,4733209,6190,4252886,36862,10024845
366,2021-12-15,7197,4414680,5741.0,3932901,22613.0,1387152.0,259.0,325985.0,7456,4740665,6000,4258886,35810,10060655
367,2021-12-16,7917,4422597,2841.0,3935742,25989.0,1413141.0,423.0,326408.0,8340,4749005,3264,4262150,37170,10097825
368,2021-12-17,7883,4430480,4196.0,3939938,27242.0,1440383.0,195.0,326603.0,8078,4757083,4391,4266541,39516,10137341
369,2021-12-18,5858,4436338,3204.0,3943142,15967.0,1456350.0,298.0,326901.0,6156,4763239,3502,4270043,25327,10162668
370,2021-12-19,3391,4439729,1354.0,3944496,9854.0,1466204.0,37.0,326938.0,3428,4766667,1391,4271434,14636,10177304
371,2021-12-20,8128,4447857,3775.0,3948271,27283.0,1493487.0,174.0,327112.0,8302,4774969,3949,4275383,39360,10216664
372,2021-12-21,9089,4456946,4228.0,3952499,27902.0,1521389.0,177.0,327289.0,9266,4784235,4405,4279788,41396,10258060
373,2021-12-22,8739,4465685,3917.0,3956416,27878.0,1549267.0,184.0,327473.0,8923,4793158,4101,4283889,40718,10298778
374,2021-12-23,8458,4474143,3599.0,3960015,23570.0,1572837.0,359.0,327832.0,8817,4801975,3958,4287847,35986,10334764
375,2021-12-24,1638,4475781,1017.0,3961032,4761.0,1577598.0,39.0,327871.0,1677,4803652,1056,4288903,7455,10342219
376,2021-12-25,47,4475828,36.0,3961068,283.0,1577881.0,1.0,327872.0,48,4803700,37,4288940,367,10342586
377,2021-12-26,2520,4478348,1757.0,3962825,7109.0,1584990.0,44.0,327916.0,2564,4806264,1801,4290741,11430,10354016
378,2021-12-27,7272,4485620,4051.0,3966876,21253.0,1606243.0,297.0,328213.0,7569,4813833,4348,4295089,32873,10386889
379,2021-12-28,7974,4493594,3887.0,3970763,24091.0,1630334.0,179.0,328392.0,8153,4821986,4066,4299155,36131,10423020
380,2021-12-29,8271,4501865,4040.0,3974803,22791.0,1653125.0,156.0,328548.0,8427,4830413,4196,4303351,35258,10458278
381,2021-12-30,7511,4509376,3813.0,3978616,21402.0,1674527.0,291.0,328839.0,7802,4838215,4104,4307455,33017,10491295
382,2021-12-31,2585,4511961,1542.0,3980158,7279.0,1681806.0,90.0,328929.0,2675,4840890,1632,4309087,11496,10502791
383,2022-01-01,741,4512702,353.0,3980511,1807.0,1683613.0,34.0,328963.0,775,4841665,387,4309474,2935,10505726
384,2022-01-02,2220,4514922,1655.0,3982166,5502.0,1689115.0,48.0,329011.0,2268,4843933,1703,4311177,9425,10515151
385,2022-01-03,3393,4518315,2090.0,3984256,10699.0,1699814.0,224.0,329235.0,3617,4847550,2314,4313491,16406,10531557
386,2022-01-04,5878,4524193,3537.0,3987793,15905.0,1715719.0,165.0,329400.0,6043,4853593,3702,4317193,25485,10557042
387,2022-01-05,6852,4531045,4720.0,3992513,17965.0,1733684.0,176.0,329576.0,7028,4860621,4896,4322089,29713,10586755
388,2022-01-06,6837,4537882,4883.0,3997396,22148.0,1755832.0,265.0,329841.0,7102,4867723,5148,4327237,34133,10620888
389,2022-01-07,6050,4543932,3861.0,4001257,19364.0,1775196.0,162.0,330003.0,6212,4873935,4023,4331260,29437,10650325
390,2022-01-08,4826,4548758,3931.0,4005188,13194.0,1788390.0,78.0,330081.0,4904,4878839,4009,4335269,22029,10672354
391,2022-01-09,2767,4551525,2030.0,4007218,7526.0,1795916.0,154.0,330235.0,2921,4881760,2184,4337453,12477,10684831
392,2022-01-10,6362,4557887,3878.0,4011096,18601.0,1814517.0,161.0,330396.0,6523,4888283,4039,4341492,29002,10713833
393,2022-01-11,6557,4564444,4306.0,4015402,17900.0,1832417.0,143.0,330539.0,6700,4894983,4449,4345941,28906,10742739
394,2022-01-12,6842,4571286,4468.0,4019870,18393.0,1850810.0,225.0,330764.0,7067,4902050,4693,4350634,29928,10772667
395,2022-01-13,6706,4577992,4412.0,4024282,17192.0,1868002.0,153.0,330917.0,6859,4908909,4565,4355199,28463,10801130
396,2022-01-14,7268,4585260,3316.0,4027598,21832.0,1889834.0,253.0,331170.0,7521,4916430,3569,4358768,32669,10833799
397,2022-01-15,4299,4589559,1702.0,4029300,11510.0,1901344.0,71.0,331241.0,4370,4920800,1773,4360541,17582,10851381
398,2022-01-16,2224,4591783,1324.0,4030624,6181.0,1907525.0,116.0,331357.0,2340,4923140,1440,4361981,9845,10861226
399,2022-01-17,3632,4595415,2390.0,4033014,10090.0,1917615.0,75.0,331432.0,3707,4926847,2465,4364446,16187,10877413
400,2022-01-18,5304,4600719,4235.0,4037249,13159.0,1930774.0,103.0,331535.0,5407,4932254,4338,4368784,22801,10900214
401,2022-01-19,5298,4606017,4508.0,4041757,13133.0,1943907.0,99.0,331634.0,5397,4937651,4607,4373391,23038,10923252
402,2022-01-20,4544,4610561,3643.0,4045400,11706.0,1955613.0,176.0,331810.0,4720,4942371,3819,4377210,20069,10943321
403,2022-01-21,5616,4616177,2955.0,4048355,14862.0,1970475.0,126.0,331936.0,5742,4948113,3081,4380291,23559,10966880
404,2022-01-22,3481,4619658,1730.0,4050085,8927.0,1979402.0,134.0,332070.0,3615,4951728,1864,4382155,14272,10981152
405,2022-01-23,2052,4621710,1504.0,4051589,5746.0,1985148.0,30.0,332100.0,2082,4953810,1534,4383689,9332,10990484
406,2022-01-24,4134,4625844,2784.0,4054373,11317.0,1996465.0,90.0,332190.0,4224,4958034,2874,4386563,18325,11008809
407,2022-01-25,3847,4629691,3335.0,4057708,9214.0,2005679.0,95.0,332285.0,3942,4961976,3430,4389993,16491,11025300
408,2022-01-26,3886,4633577,3718.0,4061426,9075.0,2014754.0,95.0,332380.0,3981,4965957,3813,4393806,16774,11042074
409,2022-01-27,3770,4637347,3959.0,4065385,10249.0,2025003.0,188.0,332568.0,3958,4969915,4147,4397953,18166,11060240
410,2022-01-28,3864,4641211,3298.0,4068683,11277.0,2036280.0,76.0,332644.0,3940,4973855,3374,4401327,18515,11078755
411,2022-01-29,2313,4643524,2301.0,4070984,5877.0,2042157.0,117.0,332761.0,2430,4976285,2418,4403745,10608,11089363
412,2022-01-30,1565,4645089,1647.0,4072631,3764.0,2045921.0,16.0,332777.0,1581,4977866,1663,4405408,6992,11096355
413,2022-01-31,3013,4648102,3248.0,4075879,7640.0,2053561.0,58.0,332835.0,3071,4980937,3306,4408714,13959,11110314
414,2022-02-01,2656,4650758,3414.0,4079293,6768.0,2060329.0,75.0,332910.0,2731,4983668,3489,4412203,12913,11123227
415,2022-02-02,2832,4653590,3734.0,4083027,6596.0,2066925.0,78.0,332988.0,2910,4986578,3812,4416015,13240,11136467
416,2022-02-03,2767,4656357,3671.0,4086698,6888.0,2073813.0,42.0,333030.0,2809,4989387,3713,4419728,13368,11149835
417,2022-02-04,2785,4659142,4402.0,4091100,7753.0,2081566.0,128.0,333158.0,2913,4992300,4530,4424258,15068,11164903
418,2022-02-05,1924,4661066,2913.0,4094013,5027.0,2086593.0,112.0,333270.0,2036,4994336,3025,4427283,9976,11174879
419,2022-02-06,1079,4662145,1357.0,4095370,2478.0,2089071.0,24.0,333294.0,1103,4995439,1381,4428664,4938,11179817
420,2022-02-07,2063,4664208,2713.0,4098083,5237.0,2094308.0,51.0,333345.0,2114,4997553,2764,4431428,10064,11189881
421,2022-02-08,2094,4666302,3107.0,4101190,5227.0,2099535.0,63.0,333408.0,2157,4999710,3170,4434598,10491,11200372
422,2022-02-09,2212,4668514,3324.0,4104514,5863.0,2105398.0,76.0,333484.0,2288,5001998,3400,4437998,11475,11211847
423,2022-02-10,2095,4670609,2883.0,4107397,5840.0,2111238.0,55.0,333539.0,2150,5004148,2938,4440936,10873,11222720
424,2022-02-11,2523,4673132,3533.0,4110930,7615.0,2118853.0,123.0,333662.0,2646,5006794,3656,4444592,13794,11236514
425,2022-02-12,1684,4674816,2322.0,4113252,4551.0,2123404.0,97.0,333759.0,1781,5008575,2419,4447011,8654,11245168
426,2022-02-13,739,4675555,1086.0,4114338,1828.0,2125232.0,17.0,333776.0,756,5009331,1103,4448114,3670,11248838
427,2022-02-14,1467,4677022,2248.0,4116586,4044.0,2129276.0,65.0,333841.0,1532,5010863,2313,4450427,7824,11256662
428,2022-02-15,1949,4678971,2473.0,4119059,4027.0,2133303.0,47.0,333888.0,1996,5012859,2520,4452947,8496,11265158
429,2022-02-16,1693,4680664,2454.0,4121513,4003.0,2137306.0,52.0,333940.0,1745,5014604,2506,4455453,8202,11273360
430,2022-02-17,16885,4697549,13044.0,4134557,3826.0,2141132.0,485.0,334425.0,17370,5031974,13529,4468982,34240,11307600
431,2022-02-18,2013,4699562,2611.0,4137168,4811.0,2145943.0,49.0,334474.0,2062,5034036,2660,4471642,9484,11317084
432,2022-02-19,1240,4700802,1708.0,4138876,3017.0,2148960.0,39.0,334513.0,1279,5035315,1747,4473389,6004,11323088
433,2022-02-20,711,4701513,851.0,4139727,1742.0,2150702.0,15.0,334528.0,726,5036041,866,4474255,3319,11326407
434,2022-02-21,1309,4702822,1791.0,4141518,3030.0,2153732.0,32.0,334560.0,1341,5037382,1823,4476078,6162,11332569
435,2022-02-22,1459,4704281,1903.0,4143421,3109.0,2156841.0,36.0,334596.0,1495,5038877,1939,4478017,6507,11339076
436,2022-02-23,1574,4705855,1880.0,4145301,3208.0,2160049.0,35.0,334631.0,1609,5040486,1915,4479932,6697,11345773
437,2022-02-24,1451,4707306,1622.0,4146923,2806.0,2162855.0,38.0,334669.0,1489,5041975,1660,4481592,5917,11351690
438,2022-02-25,1552,4708858,1732.0,4148655,3781.0,2166636.0,68.0,334737.0,1620,5043595,1800,4483392,7133,11358823
439,2022-02-26,1097,4709955,1126.0,4149781,2414.0,2169050.0,42.0,334779.0,1139,5044734,1168,4484560,4679,11363502
440,2022-02-27,194,4710149,158.0,4149939,476.0,2169526.0,5.0,334784.0,199,5044933,163,4484723,833,11364335
