,Region,County,First Dose,Series Complete,Report as of
12621,Mid-Hudson,Orange,184872,169208,07/05/2021
12622,Finger Lakes,Orleans,18239,17232,07/05/2021
12623,Central New York,Oswego,61000,57838,07/05/2021
12624,Mohawk Valley,Otsego,31960,30272,07/05/2021
12625,Mid-Hudson,Putnam,61501,56214,07/05/2021
12626,New York City,Queens,1445767,1315435,07/05/2021
12627,Capital Region,Rensselaer,92535,87365,07/05/2021
12628,New York City,Richmond,249715,229562,07/05/2021
12629,Mid-Hudson,Rockland,165526,151588,07/05/2021
12630,Capital Region,Saratoga,148501,140918,07/05/2021
12631,Capital Region,Schenectady,103887,97211,07/05/2021
12632,Mohawk Valley,Schoharie,15071,14329,07/05/2021
12633,Southern Tier,Schuyler,8801,8355,07/05/2021
12634,Finger Lakes,Seneca,15404,14521,07/05/2021
12635,North Country,St. Lawrence,54692,51571,07/05/2021
12636,Southern Tier,Steuben,41568,39423,07/05/2021
12637,Long Island,Suffolk,880027,810173,07/05/2021
12638,Mid-Hudson,Sullivan,36578,33547,07/05/2021
12639,Southern Tier,Tioga,20368,19342,07/05/2021
12640,Southern Tier,Tompkins,67819,64631,07/05/2021
12641,Mid-Hudson,Ulster,112666,104439,07/05/2021
12642,Capital Region,Warren,41824,39935,07/05/2021
12643,Capital Region,Washington,32832,31295,07/05/2021
12644,Finger Lakes,Wayne,49442,46976,07/05/2021
12645,Mid-Hudson,Westchester,620511,573783,07/05/2021
12646,Finger Lakes,Wyoming,17843,16776,07/05/2021
12647,Finger Lakes,Yates,11421,10778,07/05/2021
12648,Capital Region,Albany,193239,181022,07/06/2021
12649,Western New York,Allegany,17042,16086,07/06/2021
12650,New York City,Bronx,675799,604621,07/06/2021
12651,Southern Tier,Broome,105275,100031,07/06/2021
12652,Western New York,Cattaraugus,32771,30533,07/06/2021
12653,Central New York,Cayuga,38804,36531,07/06/2021
12654,Western New York,Chautauqua,61233,56874,07/06/2021
12655,Southern Tier,Chemung,37311,35345,07/06/2021
12656,Southern Tier,Chenango,24402,23048,07/06/2021
12657,North Country,Clinton,47613,45379,07/06/2021
12658,Capital Region,Columbia,35604,33224,07/06/2021
12659,Central New York,Cortland,23283,22133,07/06/2021
12660,Southern Tier,Delaware,20690,19405,07/06/2021
12661,Mid-Hudson,Dutchess,169735,155126,07/06/2021
12662,Western New York,Erie,539102,503123,07/06/2021
12663,North Country,Essex,22442,21471,07/06/2021
12664,North Country,Franklin,24712,23301,07/06/2021
12665,Mohawk Valley,Fulton,23198,21898,07/06/2021
12666,Finger Lakes,Genesee,28686,27051,07/06/2021
12667,Capital Region,Greene,24760,22700,07/06/2021
12668,North Country,Hamilton,3050,2859,07/06/2021
12669,Mohawk Valley,Herkimer,28687,26870,07/06/2021
12670,North Country,Jefferson,56747,46918,07/06/2021
12671,New York City,Kings,1284095,1172999,07/06/2021
12672,North Country,Lewis,11116,10612,07/06/2021
12673,Finger Lakes,Livingston,31677,30185,07/06/2021
12674,Central New York,Madison,43201,40746,07/06/2021
12675,Finger Lakes,Monroe,445002,423145,07/06/2021
12676,Mohawk Valley,Montgomery,27062,25512,07/06/2021
12677,Long Island,Nassau,895312,829981,07/06/2021
12678,New York City,New York,1111706,1029002,07/06/2021
12679,Western New York,Niagara,114877,108019,07/06/2021
12680,Mohawk Valley,Oneida,118188,110769,07/06/2021
12681,Central New York,Onondaga,283719,267026,07/06/2021
12682,Finger Lakes,Ontario,66628,63607,07/06/2021
12683,Mid-Hudson,Orange,185212,169694,07/06/2021
12684,Finger Lakes,Orleans,18252,17253,07/06/2021
12685,Central New York,Oswego,61055,57928,07/06/2021
12686,Mohawk Valley,Otsego,31974,30339,07/06/2021
12687,Mid-Hudson,Putnam,61565,56304,07/06/2021
12688,New York City,Queens,1448977,1319263,07/06/2021
12689,Capital Region,Rensselaer,92622,87473,07/06/2021
12690,New York City,Richmond,250212,230150,07/06/2021
12691,Mid-Hudson,Rockland,165883,151879,07/06/2021
12692,Capital Region,Saratoga,148602,141054,07/06/2021
12693,Capital Region,Schenectady,104012,97364,07/06/2021
12694,Mohawk Valley,Schoharie,15077,14353,07/06/2021
12695,Southern Tier,Schuyler,8807,8366,07/06/2021
12696,Finger Lakes,Seneca,15416,14539,07/06/2021
12697,North Country,St. Lawrence,54825,51700,07/06/2021
12698,Southern Tier,Steuben,41618,39514,07/06/2021
12699,Long Island,Suffolk,881234,811655,07/06/2021
12700,Mid-Hudson,Sullivan,36674,33647,07/06/2021
12701,Southern Tier,Tioga,20391,19358,07/06/2021
12702,Southern Tier,Tompkins,67862,64690,07/06/2021
12703,Mid-Hudson,Ulster,112810,104599,07/06/2021
12704,Capital Region,Warren,41849,39975,07/06/2021
12705,Capital Region,Washington,32851,31325,07/06/2021
12706,Finger Lakes,Wayne,49479,47042,07/06/2021
12707,Mid-Hudson,Westchester,621446,575117,07/06/2021
12708,Finger Lakes,Wyoming,17908,16857,07/06/2021
12709,Finger Lakes,Yates,11421,10780,07/06/2021
12710,Capital Region,Albany,193475,181286,07/07/2021
12711,Western New York,Allegany,17055,16114,07/07/2021
12712,New York City,Bronx,677993,607760,07/07/2021
12713,Southern Tier,Broome,105373,100167,07/07/2021
12714,Western New York,Cattaraugus,32815,30602,07/07/2021
12715,Central New York,Cayuga,38846,36573,07/07/2021
12716,Western New York,Chautauqua,61275,56974,07/07/2021
12717,Southern Tier,Chemung,37360,35398,07/07/2021
12718,Southern Tier,Chenango,24436,23091,07/07/2021
12719,North Country,Clinton,47644,45454,07/07/2021
12720,Capital Region,Columbia,35641,33280,07/07/2021
12721,Central New York,Cortland,23309,22165,07/07/2021
12722,Southern Tier,Delaware,20724,19453,07/07/2021
12723,Mid-Hudson,Dutchess,169997,155385,07/07/2021
12724,Western New York,Erie,539801,504346,07/07/2021
12725,North Country,Essex,22452,21489,07/07/2021
12726,North Country,Franklin,24730,23349,07/07/2021
12727,Mohawk Valley,Fulton,23221,21940,07/07/2021
12728,Finger Lakes,Genesee,28729,27110,07/07/2021
12729,Capital Region,Greene,24788,22724,07/07/2021
12730,North Country,Hamilton,3055,2875,07/07/2021
12731,Mohawk Valley,Herkimer,28723,26915,07/07/2021
12732,North Country,Jefferson,56777,47037,07/07/2021
12733,New York City,Kings,1286971,1176427,07/07/2021
12734,North Country,Lewis,11126,10626,07/07/2021
12735,Finger Lakes,Livingston,31701,30226,07/07/2021
12736,Central New York,Madison,43232,40782,07/07/2021
12737,Finger Lakes,Monroe,445485,423829,07/07/2021
12738,Mohawk Valley,Montgomery,27104,25568,07/07/2021
12739,Long Island,Nassau,896716,831537,07/07/2021
12740,New York City,New York,1113699,1031121,07/07/2021
12741,Western New York,Niagara,115007,108255,07/07/2021
12742,Mohawk Valley,Oneida,118330,110951,07/07/2021
12743,Central New York,Onondaga,284258,267528,07/07/2021
12744,Finger Lakes,Ontario,66687,63728,07/07/2021
12745,Mid-Hudson,Orange,185508,170022,07/07/2021
12746,Finger Lakes,Orleans,18269,17281,07/07/2021
12747,Central New York,Oswego,61125,58029,07/07/2021
12748,Mohawk Valley,Otsego,32007,30389,07/07/2021
12749,Mid-Hudson,Putnam,61665,56402,07/07/2021
12750,New York City,Queens,1452417,1323301,07/07/2021
12751,Capital Region,Rensselaer,92707,87591,07/07/2021
12752,New York City,Richmond,250656,230714,07/07/2021
12753,Mid-Hudson,Rockland,166123,152126,07/07/2021
12754,Capital Region,Saratoga,148711,141246,07/07/2021
12755,Capital Region,Schenectady,104127,97517,07/07/2021
12756,Mohawk Valley,Schoharie,15089,14382,07/07/2021
12757,Southern Tier,Schuyler,8820,8379,07/07/2021
12758,Finger Lakes,Seneca,15424,14573,07/07/2021
12759,North Country,St. Lawrence,54897,51783,07/07/2021
12760,Southern Tier,Steuben,41678,39578,07/07/2021
12761,Long Island,Suffolk,882794,813256,07/07/2021
12762,Mid-Hudson,Sullivan,36751,33688,07/07/2021
12763,Southern Tier,Tioga,20406,19380,07/07/2021
12764,Southern Tier,Tompkins,67911,64737,07/07/2021
12765,Mid-Hudson,Ulster,112922,104748,07/07/2021
12766,Capital Region,Warren,41881,40021,07/07/2021
12767,Capital Region,Washington,32883,31370,07/07/2021
12768,Finger Lakes,Wayne,49531,47124,07/07/2021
12769,Mid-Hudson,Westchester,622488,576106,07/07/2021
12770,Finger Lakes,Wyoming,17921,16880,07/07/2021
12771,Finger Lakes,Yates,11433,10806,07/07/2021
12772,Capital Region,Albany,193600,181473,07/08/2021
12773,Western New York,Allegany,17098,16185,07/08/2021
12774,New York City,Bronx,680084,610327,07/08/2021
12775,Southern Tier,Broome,105476,100299,07/08/2021
12776,Western New York,Cattaraugus,32848,30661,07/08/2021
12777,Central New York,Cayuga,38873,36616,07/08/2021
12778,Western New York,Chautauqua,61316,57044,07/08/2021
12779,Southern Tier,Chemung,37409,35447,07/08/2021
12780,Southern Tier,Chenango,24452,23106,07/08/2021
12781,North Country,Clinton,47687,45514,07/08/2021
12782,Capital Region,Columbia,35679,33302,07/08/2021
12783,Central New York,Cortland,23323,22183,07/08/2021
12784,Southern Tier,Delaware,20743,19472,07/08/2021
12785,Mid-Hudson,Dutchess,170214,155647,07/08/2021
12786,Western New York,Erie,540227,504885,07/08/2021
12787,North Country,Essex,22464,21507,07/08/2021
12788,North Country,Franklin,24747,23377,07/08/2021
12789,Mohawk Valley,Fulton,23236,21976,07/08/2021
12790,Finger Lakes,Genesee,28757,27147,07/08/2021
12791,Capital Region,Greene,24807,22742,07/08/2021
12792,North Country,Hamilton,3057,2877,07/08/2021
12793,Mohawk Valley,Herkimer,28748,26945,07/08/2021
12794,North Country,Jefferson,56861,47126,07/08/2021
12795,New York City,Kings,1289969,1179930,07/08/2021
12796,North Country,Lewis,11135,10632,07/08/2021
12797,Finger Lakes,Livingston,31730,30257,07/08/2021
12798,Central New York,Madison,43259,40804,07/08/2021
12799,Finger Lakes,Monroe,446004,424416,07/08/2021
12800,Mohawk Valley,Montgomery,27135,25618,07/08/2021
12801,Long Island,Nassau,897747,832715,07/08/2021
12802,New York City,New York,1115740,1033242,07/08/2021
12803,Western New York,Niagara,115130,108381,07/08/2021
12804,Mohawk Valley,Oneida,118448,111091,07/08/2021
12805,Central New York,Onondaga,284651,267867,07/08/2021
12806,Finger Lakes,Ontario,66745,63790,07/08/2021
12807,Mid-Hudson,Orange,185687,170253,07/08/2021
12808,Finger Lakes,Orleans,18283,17317,07/08/2021
12809,Central New York,Oswego,61183,58109,07/08/2021
12810,Mohawk Valley,Otsego,32032,30408,07/08/2021
12811,Mid-Hudson,Putnam,61738,56474,07/08/2021
12812,New York City,Queens,1456194,1326751,07/08/2021
12813,Capital Region,Rensselaer,92780,87707,07/08/2021
12814,New York City,Richmond,251197,231291,07/08/2021
12815,Mid-Hudson,Rockland,166381,152452,07/08/2021
12816,Capital Region,Saratoga,148797,141359,07/08/2021
12817,Capital Region,Schenectady,104241,97635,07/08/2021
12818,Mohawk Valley,Schoharie,15112,14402,07/08/2021
12819,Southern Tier,Schuyler,8836,8394,07/08/2021
12820,Finger Lakes,Seneca,15433,14601,07/08/2021
12821,North Country,St. Lawrence,54957,51835,07/08/2021
12822,Southern Tier,Steuben,41712,39679,07/08/2021
12823,Long Island,Suffolk,883846,814498,07/08/2021
12824,Mid-Hudson,Sullivan,36797,33754,07/08/2021
12825,Southern Tier,Tioga,20416,19397,07/08/2021
12826,Southern Tier,Tompkins,67940,64803,07/08/2021
12827,Mid-Hudson,Ulster,113035,104896,07/08/2021
12828,Capital Region,Warren,41904,40077,07/08/2021
12829,Capital Region,Washington,32904,31400,07/08/2021
12830,Finger Lakes,Wayne,49565,47176,07/08/2021
12831,Mid-Hudson,Westchester,623218,577122,07/08/2021
12832,Finger Lakes,Wyoming,17932,16908,07/08/2021
12833,Finger Lakes,Yates,11440,10814,07/08/2021
12834,Capital Region,Albany,193841,181750,07/09/2021
12835,Western New York,Allegany,17133,16221,07/09/2021
12836,New York City,Bronx,681963,612727,07/09/2021
12837,Southern Tier,Broome,105582,100468,07/09/2021
12838,Western New York,Cattaraugus,32883,30703,07/09/2021
12839,Central New York,Cayuga,38926,36693,07/09/2021
12840,Western New York,Chautauqua,61382,57125,07/09/2021
12841,Southern Tier,Chemung,37490,35510,07/09/2021
12842,Southern Tier,Chenango,24494,23170,07/09/2021
12843,North Country,Clinton,47766,45635,07/09/2021
12844,Capital Region,Columbia,35725,33350,07/09/2021
12845,Central New York,Cortland,23355,22221,07/09/2021
12846,Southern Tier,Delaware,20775,19534,07/09/2021
12847,Mid-Hudson,Dutchess,170447,155885,07/09/2021
12848,Western New York,Erie,541235,506659,07/09/2021
12849,North Country,Essex,22495,21542,07/09/2021
12850,North Country,Franklin,24770,23416,07/09/2021
12851,Mohawk Valley,Fulton,23266,22020,07/09/2021
12852,Finger Lakes,Genesee,28835,27240,07/09/2021
12853,Capital Region,Greene,24833,22778,07/09/2021
12854,North Country,Hamilton,3059,2877,07/09/2021
12855,Mohawk Valley,Herkimer,28776,27007,07/09/2021
12856,North Country,Jefferson,56926,47220,07/09/2021
12857,New York City,Kings,1292894,1183581,07/09/2021
12858,North Country,Lewis,11158,10650,07/09/2021
12859,Finger Lakes,Livingston,31792,30344,07/09/2021
12860,Central New York,Madison,43342,40875,07/09/2021
12861,Finger Lakes,Monroe,446563,425267,07/09/2021
12862,Mohawk Valley,Montgomery,27189,25677,07/09/2021
12863,Long Island,Nassau,899294,834707,07/09/2021
12864,New York City,New York,1117798,1035315,07/09/2021
12865,Western New York,Niagara,115276,108621,07/09/2021
12866,Mohawk Valley,Oneida,118648,111324,07/09/2021
12867,Central New York,Onondaga,285168,268538,07/09/2021
12868,Finger Lakes,Ontario,66808,63851,07/09/2021
12869,Mid-Hudson,Orange,186003,170674,07/09/2021
12870,Finger Lakes,Orleans,18298,17352,07/09/2021
12871,Central New York,Oswego,61267,58236,07/09/2021
12872,Mohawk Valley,Otsego,32064,30468,07/09/2021
12873,Mid-Hudson,Putnam,61847,56594,07/09/2021
12874,New York City,Queens,1459237,1330248,07/09/2021
12875,Capital Region,Rensselaer,92901,87861,07/09/2021
12876,New York City,Richmond,251771,231850,07/09/2021
12877,Mid-Hudson,Rockland,166648,152802,07/09/2021
12878,Capital Region,Saratoga,148941,141563,07/09/2021
12879,Capital Region,Schenectady,104357,97845,07/09/2021
12880,Mohawk Valley,Schoharie,15132,14441,07/09/2021
12881,Southern Tier,Schuyler,8843,8403,07/09/2021
12882,Finger Lakes,Seneca,15444,14624,07/09/2021
12883,North Country,St. Lawrence,55039,51916,07/09/2021
12884,Southern Tier,Steuben,41766,39767,07/09/2021
12885,Long Island,Suffolk,885755,816598,07/09/2021
12886,Mid-Hudson,Sullivan,36862,33853,07/09/2021
12887,Southern Tier,Tioga,20437,19423,07/09/2021
12888,Southern Tier,Tompkins,67984,64875,07/09/2021
12889,Mid-Hudson,Ulster,113171,105091,07/09/2021
12890,Capital Region,Warren,41941,40133,07/09/2021
12891,Capital Region,Washington,32977,31505,07/09/2021
12892,Finger Lakes,Wayne,49625,47292,07/09/2021
12893,Mid-Hudson,Westchester,624343,578391,07/09/2021
12894,Finger Lakes,Wyoming,17950,16959,07/09/2021
12895,Finger Lakes,Yates,11454,10835,07/09/2021
12896,Capital Region,Albany,193952,181908,07/10/2021
12897,Western New York,Allegany,17138,16238,07/10/2021
12898,New York City,Bronx,683195,614386,07/10/2021
12899,Southern Tier,Broome,105665,100565,07/10/2021
12900,Western New York,Cattaraugus,32912,30734,07/10/2021
12901,Central New York,Cayuga,38952,36718,07/10/2021
12902,Western New York,Chautauqua,61422,57192,07/10/2021
12903,Southern Tier,Chemung,37526,35548,07/10/2021
12904,Southern Tier,Chenango,24516,23195,07/10/2021
12905,North Country,Clinton,47796,45669,07/10/2021
12906,Capital Region,Columbia,35753,33391,07/10/2021
12907,Central New York,Cortland,23380,22238,07/10/2021
12908,Southern Tier,Delaware,20794,19561,07/10/2021
12909,Mid-Hudson,Dutchess,170606,156060,07/10/2021
12910,Western New York,Erie,541762,507316,07/10/2021
12911,North Country,Essex,22514,21553,07/10/2021
12912,North Country,Franklin,24785,23441,07/10/2021
12913,Mohawk Valley,Fulton,23286,22051,07/10/2021
12914,Finger Lakes,Genesee,28865,27293,07/10/2021
12915,Capital Region,Greene,24845,22799,07/10/2021
12916,North Country,Hamilton,3061,2877,07/10/2021
12917,Mohawk Valley,Herkimer,28799,27036,07/10/2021
12918,North Country,Jefferson,56967,47273,07/10/2021
12919,New York City,Kings,1295251,1186610,07/10/2021
12920,North Country,Lewis,11162,10658,07/10/2021
12921,Finger Lakes,Livingston,31816,30393,07/10/2021
12922,Central New York,Madison,43370,40903,07/10/2021
12923,Finger Lakes,Monroe,446982,425794,07/10/2021
12924,Mohawk Valley,Montgomery,27217,25704,07/10/2021
12925,Long Island,Nassau,900655,836147,07/10/2021
12926,New York City,New York,1119279,1036992,07/10/2021
12927,Western New York,Niagara,115389,108779,07/10/2021
12928,Mohawk Valley,Oneida,118732,111451,07/10/2021
12929,Central New York,Onondaga,285378,268805,07/10/2021
12930,Finger Lakes,Ontario,66843,63905,07/10/2021
12931,Mid-Hudson,Orange,186259,171022,07/10/2021
12932,Finger Lakes,Orleans,18309,17387,07/10/2021
12933,Central New York,Oswego,61303,58307,07/10/2021
12934,Mohawk Valley,Otsego,32096,30500,07/10/2021
12935,Mid-Hudson,Putnam,61902,56650,07/10/2021
12936,New York City,Queens,1462259,1334410,07/10/2021
12937,Capital Region,Rensselaer,92994,87940,07/10/2021
12938,New York City,Richmond,252202,232372,07/10/2021
12939,Mid-Hudson,Rockland,166866,153044,07/10/2021
12940,Capital Region,Saratoga,149039,141674,07/10/2021
12941,Capital Region,Schenectady,104447,97959,07/10/2021
12942,Mohawk Valley,Schoharie,15145,14449,07/10/2021
12943,Southern Tier,Schuyler,8847,8411,07/10/2021
12944,Finger Lakes,Seneca,15460,14639,07/10/2021
12945,North Country,St. Lawrence,55075,51957,07/10/2021
12946,Southern Tier,Steuben,41796,39808,07/10/2021
12947,Long Island,Suffolk,887122,817978,07/10/2021
12948,Mid-Hudson,Sullivan,36894,33907,07/10/2021
12949,Southern Tier,Tioga,20446,19448,07/10/2021
12950,Southern Tier,Tompkins,68022,64923,07/10/2021
12951,Mid-Hudson,Ulster,113269,105200,07/10/2021
12952,Capital Region,Warren,41955,40166,07/10/2021
12953,Capital Region,Washington,32993,31541,07/10/2021
12954,Finger Lakes,Wayne,49681,47347,07/10/2021
12955,Mid-Hudson,Westchester,625103,579157,07/10/2021
12956,Finger Lakes,Wyoming,17957,16974,07/10/2021
12957,Finger Lakes,Yates,11459,10852,07/10/2021
12958,Capital Region,Albany,194036,182000,07/11/2021
12959,Western New York,Allegany,17144,16244,07/11/2021
12960,New York City,Bronx,683851,615202,07/11/2021
12961,Southern Tier,Broome,105721,100638,07/11/2021
12962,Western New York,Cattaraugus,32926,30752,07/11/2021
12963,Central New York,Cayuga,38965,36736,07/11/2021
12964,Western New York,Chautauqua,61457,57249,07/11/2021
12965,Southern Tier,Chemung,37536,35571,07/11/2021
12966,Southern Tier,Chenango,24524,23214,07/11/2021
12967,North Country,Clinton,47812,45688,07/11/2021
12968,Capital Region,Columbia,35770,33417,07/11/2021
12969,Central New York,Cortland,23387,22248,07/11/2021
12970,Southern Tier,Delaware,20802,19571,07/11/2021
12971,Mid-Hudson,Dutchess,170712,156163,07/11/2021
12972,Western New York,Erie,542080,507723,07/11/2021
12973,North Country,Essex,22519,21562,07/11/2021
12974,North Country,Franklin,24793,23456,07/11/2021
12975,Mohawk Valley,Fulton,23294,22064,07/11/2021
12976,Finger Lakes,Genesee,28889,27313,07/11/2021
12977,Capital Region,Greene,24860,22814,07/11/2021
12978,North Country,Hamilton,3064,2877,07/11/2021
12979,Mohawk Valley,Herkimer,28820,27058,07/11/2021
12980,North Country,Jefferson,56984,47296,07/11/2021
12981,New York City,Kings,1296925,1188496,07/11/2021
12982,North Country,Lewis,11166,10664,07/11/2021
12983,Finger Lakes,Livingston,31832,30415,07/11/2021
12984,Central New York,Madison,43395,40926,07/11/2021
12985,Finger Lakes,Monroe,447265,426111,07/11/2021
12986,Mohawk Valley,Montgomery,27229,25722,07/11/2021
12987,Long Island,Nassau,901472,836859,07/11/2021
12988,New York City,New York,1120501,1038029,07/11/2021
12989,Western New York,Niagara,115486,108870,07/11/2021
12990,Mohawk Valley,Oneida,118799,111504,07/11/2021
12991,Central New York,Onondaga,285558,268964,07/11/2021
12992,Finger Lakes,Ontario,66865,63951,07/11/2021
12993,Mid-Hudson,Orange,186461,171215,07/11/2021
12994,Finger Lakes,Orleans,18329,17397,07/11/2021
12995,Central New York,Oswego,61334,58338,07/11/2021
12996,Mohawk Valley,Otsego,32109,30516,07/11/2021
12997,Mid-Hudson,Putnam,61937,56696,07/11/2021
12998,New York City,Queens,1464431,1336792,07/11/2021
12999,Capital Region,Rensselaer,93032,87988,07/11/2021
13000,New York City,Richmond,252515,232705,07/11/2021
13001,Mid-Hudson,Rockland,167079,153206,07/11/2021
13002,Capital Region,Saratoga,149121,141751,07/11/2021
13003,Capital Region,Schenectady,104512,98043,07/11/2021
13004,Mohawk Valley,Schoharie,15152,14458,07/11/2021
13005,Southern Tier,Schuyler,8849,8413,07/11/2021
13006,Finger Lakes,Seneca,15475,14651,07/11/2021
13007,North Country,St. Lawrence,55092,51979,07/11/2021
13008,Southern Tier,Steuben,41810,39830,07/11/2021
13009,Long Island,Suffolk,888148,818889,07/11/2021
13010,Mid-Hudson,Sullivan,36922,33931,07/11/2021
13011,Southern Tier,Tioga,20453,19462,07/11/2021
13012,Southern Tier,Tompkins,68041,64951,07/11/2021
13013,Mid-Hudson,Ulster,113344,105268,07/11/2021
13014,Capital Region,Warren,41968,40176,07/11/2021
13015,Capital Region,Washington,33014,31562,07/11/2021
13016,Finger Lakes,Wayne,49715,47387,07/11/2021
13017,Mid-Hudson,Westchester,625518,579615,07/11/2021
13018,Finger Lakes,Wyoming,17963,16980,07/11/2021
13019,Finger Lakes,Yates,11465,10858,07/11/2021
13020,Capital Region,Albany,194216,182195,07/12/2021
13021,Western New York,Allegany,17166,16268,07/12/2021
13022,New York City,Bronx,685554,617094,07/12/2021
13023,Southern Tier,Broome,105806,100745,07/12/2021
13024,Western New York,Cattaraugus,32962,30793,07/12/2021
13025,Central New York,Cayuga,39014,36820,07/12/2021
13026,Western New York,Chautauqua,61496,57291,07/12/2021
13027,Southern Tier,Chemung,37577,35659,07/12/2021
13028,Southern Tier,Chenango,24540,23241,07/12/2021
13029,North Country,Clinton,47832,45737,07/12/2021
13030,Capital Region,Columbia,35790,33448,07/12/2021
13031,Central New York,Cortland,23393,22264,07/12/2021
13032,Southern Tier,Delaware,20813,19580,07/12/2021
13033,Mid-Hudson,Dutchess,170860,156321,07/12/2021
13034,Western New York,Erie,542751,508163,07/12/2021
13035,North Country,Essex,22528,21578,07/12/2021
13036,North Country,Franklin,24802,23475,07/12/2021
13037,Mohawk Valley,Fulton,23308,22088,07/12/2021
13038,Finger Lakes,Genesee,28896,27327,07/12/2021
13039,Capital Region,Greene,24880,22842,07/12/2021
13040,North Country,Hamilton,3064,2880,07/12/2021
13041,Mohawk Valley,Herkimer,28852,27110,07/12/2021
13042,North Country,Jefferson,57021,47351,07/12/2021
13043,New York City,Kings,1299068,1191132,07/12/2021
13044,North Country,Lewis,11175,10676,07/12/2021
13045,Finger Lakes,Livingston,31856,30433,07/12/2021
13046,Central New York,Madison,43423,40966,07/12/2021
13047,Finger Lakes,Monroe,447596,426497,07/12/2021
13048,Mohawk Valley,Montgomery,27254,25762,07/12/2021
13049,Long Island,Nassau,902511,838059,07/12/2021
13050,New York City,New York,1122172,1039454,07/12/2021
13051,Western New York,Niagara,115547,108945,07/12/2021
13052,Mohawk Valley,Oneida,118911,111630,07/12/2021
13053,Central New York,Onondaga,285852,269260,07/12/2021
13054,Finger Lakes,Ontario,66899,64020,07/12/2021
13055,Mid-Hudson,Orange,186662,171444,07/12/2021
13056,Finger Lakes,Orleans,18332,17400,07/12/2021
13057,Central New York,Oswego,61393,58406,07/12/2021
13058,Mohawk Valley,Otsego,32117,30533,07/12/2021
13059,Mid-Hudson,Putnam,62004,56768,07/12/2021
13060,New York City,Queens,1467329,1340007,07/12/2021
13061,Capital Region,Rensselaer,93123,88108,07/12/2021
13062,New York City,Richmond,252932,233177,07/12/2021
13063,Mid-Hudson,Rockland,167263,153446,07/12/2021
13064,Capital Region,Saratoga,149235,141863,07/12/2021
13065,Capital Region,Schenectady,104624,98166,07/12/2021
13066,Mohawk Valley,Schoharie,15164,14474,07/12/2021
13067,Southern Tier,Schuyler,8856,8430,07/12/2021
13068,Finger Lakes,Seneca,15481,14663,07/12/2021
13069,North Country,St. Lawrence,55143,52031,07/12/2021
13070,Southern Tier,Steuben,41856,39903,07/12/2021
13071,Long Island,Suffolk,889210,820052,07/12/2021
13072,Mid-Hudson,Sullivan,36951,33956,07/12/2021
13073,Southern Tier,Tioga,20462,19481,07/12/2021
13074,Southern Tier,Tompkins,68076,64994,07/12/2021
13075,Mid-Hudson,Ulster,113449,105349,07/12/2021
13076,Capital Region,Warren,41981,40211,07/12/2021
13077,Capital Region,Washington,33047,31597,07/12/2021
13078,Finger Lakes,Wayne,49748,47440,07/12/2021
13079,Mid-Hudson,Westchester,626459,580514,07/12/2021
13080,Finger Lakes,Wyoming,17972,17000,07/12/2021
13081,Finger Lakes,Yates,11472,10867,07/12/2021
13082,Capital Region,Albany,194368,182386,07/13/2021
13083,Western New York,Allegany,17181,16279,07/13/2021
13084,New York City,Bronx,687438,618930,07/13/2021
13085,Southern Tier,Broome,105911,100881,07/13/2021
13086,Western New York,Cattaraugus,32973,30805,07/13/2021
13087,Central New York,Cayuga,39056,36864,07/13/2021
13088,Western New York,Chautauqua,61562,57350,07/13/2021
13089,Southern Tier,Chemung,37596,35681,07/13/2021
13090,Southern Tier,Chenango,24570,23313,07/13/2021
13091,North Country,Clinton,47860,45790,07/13/2021
13092,Capital Region,Columbia,35837,33486,07/13/2021
13093,Central New York,Cortland,23426,22295,07/13/2021
13094,Southern Tier,Delaware,20835,19609,07/13/2021
13095,Mid-Hudson,Dutchess,171052,156490,07/13/2021
13096,Western New York,Erie,543184,508629,07/13/2021
13097,North Country,Essex,22544,21590,07/13/2021
13098,North Country,Franklin,24817,23496,07/13/2021
13099,Mohawk Valley,Fulton,23348,22107,07/13/2021
13100,Finger Lakes,Genesee,28914,27339,07/13/2021
13101,Capital Region,Greene,24920,22879,07/13/2021
13102,North Country,Hamilton,3066,2881,07/13/2021
13103,Mohawk Valley,Herkimer,28884,27154,07/13/2021
13104,North Country,Jefferson,57083,47410,07/13/2021
13105,New York City,Kings,1301778,1193801,07/13/2021
13106,North Country,Lewis,11184,10685,07/13/2021
13107,Finger Lakes,Livingston,31929,30504,07/13/2021
13108,Central New York,Madison,43472,41014,07/13/2021
13109,Finger Lakes,Monroe,448123,427062,07/13/2021
13110,Mohawk Valley,Montgomery,27287,25801,07/13/2021
13111,Long Island,Nassau,903851,839716,07/13/2021
13112,New York City,New York,1123961,1041174,07/13/2021
13113,Western New York,Niagara,115641,109050,07/13/2021
13114,Mohawk Valley,Oneida,119057,111788,07/13/2021
13115,Central New York,Onondaga,286226,269633,07/13/2021
13116,Finger Lakes,Ontario,66948,64072,07/13/2021
13117,Mid-Hudson,Orange,187023,171792,07/13/2021
13118,Finger Lakes,Orleans,18349,17418,07/13/2021
13119,Central New York,Oswego,61447,58484,07/13/2021
13120,Mohawk Valley,Otsego,32147,30573,07/13/2021
13121,Mid-Hudson,Putnam,62085,56865,07/13/2021
13122,New York City,Queens,1470256,1342897,07/13/2021
13123,Capital Region,Rensselaer,93235,88226,07/13/2021
