,VACCINATION_DATE,5-11 percent,12-17 percent,18-49 percent,50-64 percent,65 and Older percent,5-11 total,12-17 total,18-49 total,50-64 total,65 and Older total
292,2021-10-02 15:00:00,,73.585,76.301,85.063,92.332,,332524.0,1925362,1044748,885827
293,2021-10-03 15:00:00,,73.655,76.351,85.087,92.36,,332844.0,1926637,1045054,886101
294,2021-10-04 15:00:00,,73.752,76.444,85.15,92.438,,333279.0,1928987,1045827,886846
295,2021-10-05 15:00:00,,73.843,76.536,85.21,92.514,,333693.0,1931303,1046563,887573
296,2021-10-06 15:00:00,,73.928,76.633,85.275,92.588,,334077.0,1933755,1047359,888288
297,2021-10-07 15:00:00,,74.018,76.732,85.344,92.667,,334484.0,1936250,1048205,889040
298,2021-10-08 15:00:00,,74.139,76.849,85.418,92.739,,335029.0,1939185,1049116,889733
299,2021-10-09 15:00:00,,74.228,76.912,85.458,92.775,,335433.0,1940775,1049610,890079
300,2021-10-10 15:00:00,,74.282,76.96,85.482,92.792,,335678.0,1941990,1049895,890245
301,2021-10-11 15:00:00,,74.383,77.061,85.55,92.86,,336131.0,1944534,1050737,890896
302,2021-10-12 15:00:00,,74.452,77.149,85.611,92.927,,336443.0,1946768,1051480,891540
303,2021-10-13 15:00:00,,74.546,77.25,85.677,92.993,,336868.0,1949319,1052290,892167
304,2021-10-14 15:00:00,,74.632,77.345,85.736,93.054,,337256.0,1951707,1053021,892760
305,2021-10-15 15:00:00,,74.757,77.451,85.809,93.118,,337824.0,1954394,1053919,893368
306,2021-10-16 15:00:00,,74.826,77.51,85.844,93.144,,338134.0,1955864,1054348,893624
307,2021-10-17 15:00:00,,74.872,77.548,85.866,93.161,,338341.0,1956822,1054618,893783
308,2021-10-18 15:00:00,,74.955,77.654,85.937,93.222,,338717.0,1959510,1055484,894366
309,2021-10-19 15:00:00,,75.022,77.737,85.993,93.275,,339022.0,1961604,1056177,894873
310,2021-10-20 15:00:00,,75.098,77.818,86.05,93.327,,339364.0,1963654,1056877,895380
311,2021-10-21 15:00:00,,75.183,77.9,86.104,93.383,,339747.0,1965714,1057542,895911
312,2021-10-22 15:00:00,,75.274,77.996,86.181,93.476,,340159.0,1968148,1058484,896808
313,2021-10-23 15:00:00,,75.34,78.053,86.226,93.539,,340456.0,1969568,1059035,897405
314,2021-10-24 15:00:00,,75.382,78.092,86.256,93.577,,340646.0,1970558,1059406,897777
315,2021-10-25 15:00:00,,75.457,78.185,86.329,93.706,,340984.0,1972914,1060308,899011
316,2021-10-26 15:00:00,,75.524,78.277,86.405,93.832,,341290.0,1975233,1061234,900224
317,2021-10-27 15:00:00,,75.594,78.372,86.484,93.961,,341604.0,1977617,1062208,901461
318,2021-10-28 15:00:00,,75.665,78.461,86.557,94.086,,341924.0,1979861,1063103,902660
319,2021-10-29 15:00:00,0.001,75.74,78.563,86.648,94.185,6.0,342266.0,1982437,1064223,903606
320,2021-10-30 15:00:00,0.002,75.793,78.616,86.699,94.236,13.0,342504.0,1983785,1064844,904095
321,2021-10-31 15:00:00,0.002,75.827,78.654,86.731,94.27,13.0,342659.0,1984731,1065241,904421
322,2021-11-01 15:00:00,0.006,75.895,78.754,86.812,94.381,30.0,342964.0,1987275,1066236,905486
323,2021-11-02 15:00:00,0.007,75.957,78.846,86.892,94.485,37.0,343245.0,1989596,1067213,906481
324,2021-11-03 15:00:00,0.035,76.028,78.944,86.974,94.593,184.0,343565.0,1992067,1068227,907521
325,2021-11-04 15:00:00,0.428,76.092,79.032,87.047,94.699,2230.0,343853.0,1994287,1069118,908541
326,2021-11-05 15:00:00,1.071,76.173,79.14,87.14,94.792,5580.0,344221.0,1997015,1070263,909428
327,2021-11-06 15:00:00,2.517,76.224,79.198,87.187,94.833,13108.0,344453.0,1998462,1070842,909822
328,2021-11-07 15:00:00,3.701,76.256,79.237,87.215,94.858,19275.0,344595.0,1999456,1071187,910063
329,2021-11-08 15:00:00,5.227,76.317,79.318,87.277,94.933,27225.0,344871.0,2001487,1071952,910788
330,2021-11-09 15:00:00,6.73,76.39,79.406,87.344,95.02,35054.0,345204.0,2003710,1072764,911617
331,2021-11-10 15:00:00,8.382,76.464,79.497,87.415,95.112,43659.0,345538.0,2006012,1073642,912501
332,2021-11-11 15:00:00,9.792,76.551,79.587,87.492,95.189,51004.0,345929.0,2008285,1074592,913243
333,2021-11-12 15:00:00,11.215,76.651,79.689,87.575,95.275,58415.0,346382.0,2010851,1075601,914064
334,2021-11-13 15:00:00,12.642,76.72,79.745,87.618,95.309,65849.0,346695.0,2012265,1076132,914391
335,2021-11-14 15:00:00,13.13,76.756,79.781,87.647,95.332,68389.0,346858.0,2013176,1076489,914611
336,2021-11-15 15:00:00,14.088,76.834,79.857,87.713,95.408,73379.0,347208.0,2015111,1077301,915342
337,2021-11-16 15:00:00,15.124,76.908,79.943,87.788,95.484,78776.0,347542.0,2017264,1078226,916066
338,2021-11-17 15:00:00,16.145,76.989,80.033,87.859,95.56,84090.0,347908.0,2019545,1079093,916795
339,2021-11-18 15:00:00,17.146,77.057,80.119,87.938,95.638,89307.0,348216.0,2021702,1080065,917543
340,2021-11-19 15:00:00,18.106,77.139,80.226,88.036,95.713,94304.0,348587.0,2024401,1081263,918269
341,2021-11-20 15:00:00,19.527,77.2,80.292,88.091,95.75,101705.0,348862.0,2026071,1081947,918623
342,2021-11-21 15:00:00,19.926,77.235,80.343,88.13,95.775,103786.0,349021.0,2027365,1082427,918859
343,2021-11-22 15:00:00,20.902,77.296,80.451,88.225,95.854,108869.0,349295.0,2030078,1083595,919619
344,2021-11-23 15:00:00,21.744,77.378,80.564,88.317,95.929,113255.0,349665.0,2032928,1084725,920342
345,2021-11-24 15:00:00,22.49,77.467,80.669,88.393,95.981,117138.0,350067.0,2035591,1085652,920839
346,2021-11-25 15:00:00,22.507,77.469,80.673,88.396,95.983,117227.0,350078.0,2035679,1085689,920858
347,2021-11-26 15:00:00,22.864,77.521,80.757,88.465,96.028,119087.0,350313.0,2037801,1086534,921291
348,2021-11-27 15:00:00,23.119,77.559,80.815,88.513,96.056,120417.0,350483.0,2039282,1087127,921554
349,2021-11-28 15:00:00,23.242,77.58,80.859,88.548,96.075,121055.0,350578.0,2040375,1087553,921737
350,2021-11-29 15:00:00,23.653,77.624,80.939,88.622,96.129,123199.0,350776.0,2042412,1088463,922260
351,2021-11-30 15:00:00,24.076,77.683,81.031,88.706,96.2,125403.0,351044.0,2044716,1089492,922935
352,2021-12-01 15:00:00,24.451,77.754,81.149,88.815,96.277,127353.0,351365.0,2047710,1090833,923674
353,2021-12-02 15:00:00,24.775,77.82,81.266,88.915,96.354,129044.0,351662.0,2050643,1092069,924415
354,2021-12-03 15:00:00,25.173,77.884,81.401,89.027,96.426,131117.0,351952.0,2054049,1093436,925106
355,2021-12-04 15:00:00,25.597,77.943,81.472,89.089,96.462,133326.0,352220.0,2055864,1094202,925449
356,2021-12-05 15:00:00,25.778,77.975,81.525,89.128,96.485,134268.0,352363.0,2057192,1094679,925669
357,2021-12-06 15:00:00,26.201,78.03,81.637,89.221,96.547,136470.0,352611.0,2060013,1095827,926267
358,2021-12-07 15:00:00,26.551,78.094,81.748,89.312,96.612,138291.0,352904.0,2062821,1096935,926894
359,2021-12-08 15:00:00,26.958,78.168,81.857,89.406,96.671,140411.0,353236.0,2065572,1098091,927462
360,2021-12-09 15:00:00,27.337,78.235,81.961,89.492,96.728,142384.0,353540.0,2068190,1099147,928005
361,2021-12-10 15:00:00,27.787,78.302,82.075,89.585,96.779,144732.0,353842.0,2071064,1100289,928498
362,2021-12-11 15:00:00,28.092,78.357,82.135,89.638,96.807,146317.0,354092.0,2072578,1100941,928767
363,2021-12-12 15:00:00,28.508,78.391,82.181,89.67,96.822,148488.0,354242.0,2073750,1101342,928902
364,2021-12-13 15:00:00,28.816,78.454,82.282,89.753,96.872,150089.0,354527.0,2076280,1102356,929385
365,2021-12-14 15:00:00,29.179,78.522,82.389,89.83,96.924,151981.0,354836.0,2078986,1103301,929888
366,2021-12-15 15:00:00,29.657,78.602,82.496,89.907,96.976,154470.0,355196.0,2081698,1104251,930384
367,2021-12-16 15:00:00,30.215,78.701,82.615,89.989,97.032,157379.0,355643.0,2084696,1105258,930920
368,2021-12-17 15:00:00,30.676,78.794,82.736,90.08,97.087,159779.0,356066.0,2087757,1106371,931450
369,2021-12-18 15:00:00,31.14,78.874,82.813,90.133,97.117,162193.0,356427.0,2089696,1107030,931740
370,2021-12-19 15:00:00,31.361,78.916,82.867,90.167,97.136,163348.0,356616.0,2091065,1107437,931923
371,2021-12-20 15:00:00,31.781,79.014,83.015,90.262,97.2,165534.0,357060.0,2094778,1108609,932531
372,2021-12-21 15:00:00,32.263,79.133,83.167,90.356,97.26,168046.0,357596.0,2098627,1109759,933113
373,2021-12-22 15:00:00,32.755,79.26,83.324,90.446,97.323,170605.0,358173.0,2102580,1110872,933711
374,2021-12-23 15:00:00,33.202,79.378,83.465,90.53,97.372,172935.0,358703.0,2106153,1111905,934181
375,2021-12-24 15:00:00,33.263,79.398,83.497,90.553,97.388,173252.0,358794.0,2106955,1112181,934337
376,2021-12-25 15:00:00,33.264,79.398,83.498,90.554,97.389,173255.0,358796.0,2106977,1112200,934342
377,2021-12-26 15:00:00,33.34,79.434,83.543,90.579,97.4,173655.0,358956.0,2108123,1112506,934454
378,2021-12-27 15:00:00,33.732,79.543,83.67,90.654,97.445,175693.0,359449.0,2111317,1113424,934887
379,2021-12-28 15:00:00,34.211,79.676,83.808,90.736,97.496,178188.0,360052.0,2114805,1114436,935369
380,2021-12-29 15:00:00,34.725,79.82,83.947,90.82,97.547,180867.0,360704.0,2118299,1115457,935861
381,2021-12-30 15:00:00,35.179,79.945,84.065,90.9,97.59,183231.0,361265.0,2121277,1116447,936271
382,2021-12-31 15:00:00,35.33,79.983,84.109,90.934,97.607,184016.0,361438.0,2122398,1116863,936437
383,2022-01-01 15:00:00,35.376,79.994,84.123,90.943,97.612,184260.0,361486.0,2122744,1116972,936486
384,2022-01-02 15:00:00,35.462,80.027,84.161,90.965,97.622,184706.0,361637.0,2123702,1117244,936583
385,2022-01-03 15:00:00,35.622,80.073,84.228,91.007,97.641,185541.0,361846.0,2125398,1117756,936762
386,2022-01-04 15:00:00,35.945,80.167,84.337,91.066,97.675,187220.0,362271.0,2128158,1118488,937092
387,2022-01-05 15:00:00,36.372,80.281,84.46,91.135,97.714,189446.0,362784.0,2131242,1119326,937465
388,2022-01-06 15:00:00,36.773,80.405,84.579,91.204,97.753,191533.0,363344.0,2134243,1120179,937840
389,2022-01-07 15:00:00,37.076,80.515,84.69,91.269,97.781,193110.0,363843.0,2137057,1120972,938108
390,2022-01-08 15:00:00,37.411,80.639,84.763,91.31,97.798,194860.0,364405.0,2138892,1121476,938269
391,2022-01-09 15:00:00,37.564,80.7,84.812,91.33,97.808,195653.0,364678.0,2140131,1121725,938367
392,2022-01-10 15:00:00,37.876,80.82,84.935,91.394,97.844,197282.0,365220.0,2143237,1122516,938714
393,2022-01-11 15:00:00,38.24,80.944,85.055,91.46,97.882,199176.0,365779.0,2146267,1123325,939075
394,2022-01-12 15:00:00,38.644,81.092,85.177,91.524,97.918,201280.0,366451.0,2149350,1124109,939417
395,2022-01-13 15:00:00,39.051,81.223,85.293,91.581,97.952,203399.0,367042.0,2152273,1124812,939746
396,2022-01-14 15:00:00,39.521,81.383,85.412,91.647,97.986,205850.0,367763.0,2155279,1125616,940072
397,2022-01-15 15:00:00,39.82,81.491,85.477,91.681,98.0,207404.0,368255.0,2156920,1126031,940206
398,2022-01-16 15:00:00,39.937,81.539,85.514,91.696,98.006,208014.0,368470.0,2157859,1126219,940264
399,2022-01-17 15:00:00,40.129,81.638,85.583,91.726,98.019,209014.0,368917.0,2159580,1126594,940392
400,2022-01-18 15:00:00,40.394,81.743,85.679,91.771,98.042,210397.0,369393.0,2162002,1127139,940609
401,2022-01-19 15:00:00,40.731,81.846,85.773,91.817,98.069,212152.0,369858.0,2164380,1127703,940874
402,2022-01-20 15:00:00,40.995,81.939,85.858,91.854,98.091,213527.0,370278.0,2166529,1128156,941080
403,2022-01-21 15:00:00,41.313,82.055,85.962,91.899,98.112,215182.0,370802.0,2169141,1128712,941287
404,2022-01-22 15:00:00,41.521,82.149,86.021,91.927,98.125,216264.0,371227.0,2170638,1129058,941405
405,2022-01-23 15:00:00,41.598,82.202,86.06,91.943,98.132,216668.0,371467.0,2171632,1129257,941478
406,2022-01-24 15:00:00,41.814,82.285,86.141,91.981,98.154,217793.0,371842.0,2173667,1129717,941690
407,2022-01-25 15:00:00,42.036,82.355,86.21,92.018,98.18,218946.0,372159.0,2175403,1130182,941932
408,2022-01-26 15:00:00,42.274,82.43,86.28,92.054,98.202,220188.0,372496.0,2177182,1130623,942142
409,2022-01-27 15:00:00,42.475,82.493,86.351,92.091,98.223,221232.0,372783.0,2178961,1131069,942343
410,2022-01-28 15:00:00,42.66,82.567,86.425,92.125,98.244,222198.0,373117.0,2180842,1131493,942550
411,2022-01-29 15:00:00,42.778,82.628,86.469,92.144,98.25,222814.0,373389.0,2181938,1131724,942611
412,2022-01-30 15:00:00,42.838,82.663,86.5,92.156,98.256,223124.0,373551.0,2182728,1131871,942664
413,2022-01-31 15:00:00,42.975,82.73,86.561,92.184,98.272,223838.0,373853.0,2184277,1132209,942821
414,2022-02-01 15:00:00,43.122,82.784,86.612,92.206,98.288,224605.0,374096.0,2185551,1132490,942974
415,2022-02-02 15:00:00,43.3,82.839,86.66,92.233,98.305,225529.0,374343.0,2186766,1132820,943132
416,2022-02-03 15:00:00,43.454,82.89,86.711,92.259,98.322,226335.0,374577.0,2188043,1133137,943299
417,2022-02-04 15:00:00,43.577,82.946,86.765,92.287,98.336,226975.0,374827.0,2189410,1133476,943432
418,2022-02-05 15:00:00,43.671,83.002,86.797,92.305,98.344,227465.0,375082.0,2190212,1133705,943510
419,2022-02-06 15:00:00,43.712,83.028,86.818,92.314,98.348,227679.0,375197.0,2190758,1133816,943549
420,2022-02-07 15:00:00,43.803,83.067,86.862,92.335,98.361,228153.0,375373.0,2191852,1134069,943676
421,2022-02-08 15:00:00,43.904,83.111,86.902,92.356,98.376,228675.0,375572.0,2192872,1134327,943820
422,2022-02-09 15:00:00,44.018,83.156,86.945,92.377,98.391,229269.0,375776.0,2193966,1134584,943956
423,2022-02-10 15:00:00,44.128,83.195,86.985,92.398,98.405,229843.0,375951.0,2194963,1134843,944090
424,2022-02-11 15:00:00,44.239,83.249,87.033,92.426,98.42,230423.0,376195.0,2196171,1135190,944233
425,2022-02-12 15:00:00,44.325,83.291,87.061,92.441,98.426,230868.0,376386.0,2196882,1135372,944295
426,2022-02-13 15:00:00,44.35,83.31,87.075,92.448,98.429,230999.0,376474.0,2197249,1135452,944321
427,2022-02-14 15:00:00,44.407,83.343,87.11,92.464,98.437,231297.0,376622.0,2198123,1135653,944396
428,2022-02-15 15:00:00,44.483,83.378,87.154,92.484,98.447,231690.0,376778.0,2199226,1135897,944497
429,2022-02-16 15:00:00,44.572,83.409,87.187,92.502,98.459,232156.0,376919.0,2200057,1136124,944616
430,2022-02-17 15:00:00,44.653,83.442,87.22,92.519,98.47,232580.0,377071.0,2200897,1136331,944716
431,2022-02-18 15:00:00,44.763,83.491,87.258,92.54,98.481,233151.0,377293.0,2201861,1136591,944825
432,2022-02-19 15:00:00,44.831,83.528,87.279,92.55,98.486,233505.0,377456.0,2202395,1136713,944871
433,2022-02-20 15:00:00,44.867,83.549,87.294,92.557,98.489,233691.0,377555.0,2202754,1136794,944902
434,2022-02-21 15:00:00,44.939,83.584,87.318,92.572,98.497,234065.0,377709.0,2203360,1136978,944981
435,2022-02-22 15:00:00,45.019,83.611,87.346,92.587,98.508,234483.0,377835.0,2204085,1137162,945085
436,2022-02-23 15:00:00,45.088,83.646,87.378,92.603,98.519,234841.0,377990.0,2204884,1137366,945183
437,2022-02-24 15:00:00,45.176,83.676,87.408,92.618,98.529,235300.0,378129.0,2205647,1137543,945284
438,2022-02-25 15:00:00,45.263,83.712,87.442,92.636,98.541,235754.0,378288.0,2206502,1137770,945396
439,2022-02-26 15:00:00,45.329,83.746,87.463,92.646,98.546,236097.0,378441.0,2207030,1137892,945449
440,2022-02-27 15:00:00,45.352,83.761,87.477,92.652,98.549,236219.0,378510.0,2207370,1137966,945472
441,2022-02-28 15:00:00,45.404,83.785,87.506,92.669,98.557,236490.0,378619.0,2208107,1138168,945552
442,2022-03-01 15:00:00,45.482,83.813,87.531,92.68,98.568,236896.0,378746.0,2208739,1138309,945654
443,2022-03-02 15:00:00,45.549,83.844,87.554,92.691,98.575,237247.0,378888.0,2209330,1138443,945729
444,2022-03-03 15:00:00,45.62,83.868,87.58,92.704,98.583,237615.0,378993.0,2209971,1138605,945806
445,2022-03-04 15:00:00,45.701,83.905,87.607,92.717,98.592,238034.0,379160.0,2210669,1138757,945891
446,2022-03-05 15:00:00,45.749,83.926,87.622,92.724,98.597,238287.0,379258.0,2211036,1138849,945934
447,2022-03-06 15:00:00,45.771,83.938,87.631,92.727,98.599,238400.0,379313.0,2211273,1138889,945952
448,2022-03-07 15:00:00,45.813,83.963,87.651,92.737,98.604,238621.0,379424.0,2211775,1139005,946005
449,2022-03-08 15:00:00,45.872,83.987,87.674,92.746,98.612,238927.0,379530.0,2212344,1139121,946084
450,2022-03-09 15:00:00,45.925,84.007,87.693,92.755,98.62,239205.0,379621.0,2212832,1139224,946155
451,2022-03-10 15:00:00,45.979,84.027,87.712,92.764,98.627,239485.0,379714.0,2213300,1139344,946224
452,2022-03-11 15:00:00,46.044,84.049,87.732,92.775,98.633,239824.0,379811.0,2213828,1139477,946283
453,2022-03-12 15:00:00,46.066,84.063,87.741,92.78,98.635,239936.0,379876.0,2214040,1139539,946299
454,2022-03-13 15:00:00,46.083,84.074,87.749,92.784,98.636,240024.0,379925.0,2214245,1139584,946313
455,2022-03-14 15:00:00,46.117,84.094,87.767,92.793,98.642,240205.0,380014.0,2214701,1139694,946365
456,2022-03-15 15:00:00,46.167,84.11,87.784,92.801,98.648,240465.0,380087.0,2215124,1139792,946427
457,2022-03-16 15:00:00,46.215,84.131,87.802,92.808,98.655,240711.0,380184.0,2215580,1139884,946496
458,2022-03-17 15:00:00,46.258,84.147,87.818,92.816,98.662,240940.0,380254.0,2215981,1139980,946561
459,2022-03-18 15:00:00,46.323,84.172,87.838,92.826,98.669,241275.0,380370.0,2216485,1140105,946625
460,2022-03-19 15:00:00,46.357,84.187,87.849,92.832,98.674,241453.0,380437.0,2216756,1140168,946674
461,2022-03-20 15:00:00,46.371,84.196,87.855,92.835,98.676,241525.0,380477.0,2216929,1140212,946697
462,2022-03-21 15:00:00,46.4,84.212,87.872,92.843,98.684,241676.0,380550.0,2217357,1140304,946766
463,2022-03-22 15:00:00,46.438,84.227,87.889,92.852,98.691,241876.0,380619.0,2217769,1140415,946836
464,2022-03-23 15:00:00,46.477,84.247,87.905,92.861,98.699,242076.0,380708.0,2218170,1140530,946912
465,2022-03-24 15:00:00,46.522,84.264,87.92,92.868,98.704,242311.0,380782.0,2218568,1140613,946963
466,2022-03-25 15:00:00,46.562,84.284,87.937,92.878,98.71,242523.0,380873.0,2218978,1140739,947017
467,2022-03-26 15:00:00,46.59,84.3,87.947,92.883,98.714,242666.0,380948.0,2219234,1140803,947055
468,2022-03-27 15:00:00,46.596,84.306,87.953,92.886,98.716,242700.0,380972.0,2219399,1140842,947073
469,2022-03-28 15:00:00,46.622,84.32,87.969,92.894,98.721,242836.0,381038.0,2219788,1140937,947130
470,2022-03-29 15:00:00,46.66,84.338,87.985,92.903,98.731,243029.0,381119.0,2220201,1141046,947226
471,2022-03-30 15:00:00,46.695,84.35,88.002,92.912,98.746,243214.0,381174.0,2220641,1141157,947367
472,2022-03-31 15:00:00,46.73,84.365,88.018,92.925,98.772,243395.0,381242.0,2221042,1141315,947611
473,2022-04-01 15:00:00,46.778,84.383,88.034,92.94,98.796,243648.0,381321.0,2221433,1141502,947844
474,2022-04-02 15:00:00,46.801,84.397,88.043,92.95,98.808,243764.0,381385.0,2221664,1141623,947964
475,2022-04-03 15:00:00,46.809,84.403,88.048,92.957,98.817,243810.0,381411.0,2221797,1141706,948051
476,2022-04-04 15:00:00,46.834,84.414,88.061,92.969,98.843,243938.0,381462.0,2222116,1141861,948296
477,2022-04-05 15:00:00,46.865,84.425,88.074,92.982,98.862,244098.0,381513.0,2222448,1142015,948479
478,2022-04-06 15:00:00,46.898,84.438,88.088,92.993,98.886,244269.0,381572.0,2222792,1142152,948705
479,2022-04-07 15:00:00,46.931,84.455,88.101,93.007,98.909,244442.0,381645.0,2223136,1142320,948930
480,2022-04-08 15:00:00,46.965,84.469,88.115,93.022,98.937,244621.0,381711.0,2223482,1142511,949201
481,2022-04-09 15:00:00,46.982,84.482,88.122,93.031,98.952,244711.0,381771.0,2223662,1142614,949338
482,2022-04-10 15:00:00,46.989,84.487,88.128,93.038,98.961,244745.0,381792.0,2223803,1142698,949431
483,2022-04-11 15:00:00,47.022,84.503,88.14,93.05,98.987,244917.0,381862.0,2224102,1142847,949681
484,2022-04-12 15:00:00,47.063,84.52,88.152,93.062,99.016,245130.0,381940.0,2224414,1142994,949955
485,2022-04-13 15:00:00,47.093,84.532,88.164,93.075,99.04,245286.0,381995.0,2224708,1143156,950190
486,2022-04-14 15:00:00,47.132,84.554,88.175,93.088,99.066,245488.0,382096.0,2225002,1143312,950435
487,2022-04-15 15:00:00,47.169,84.572,88.187,93.101,99.088,245681.0,382174.0,2225309,1143473,950647
488,2022-04-16 15:00:00,47.183,84.582,88.194,93.109,99.102,245754.0,382222.0,2225471,1143572,950781
489,2022-04-17 15:00:00,47.185,84.584,88.196,93.111,99.106,245765.0,382232.0,2225517,1143596,950815
490,2022-04-18 15:00:00,47.208,84.599,88.207,93.124,99.126,245885.0,382296.0,2225797,1143755,951012
491,2022-04-19 15:00:00,47.232,84.61,88.219,93.137,99.149,246013.0,382347.0,2226106,1143914,951233
492,2022-04-20 15:00:00,47.257,84.616,88.229,93.148,99.171,246143.0,382376.0,2226369,1144051,951439
493,2022-04-21 15:00:00,47.277,84.624,88.234,93.153,99.178,246246.0,382412.0,2226490,1144112,951511
