,VACCINATION_DATE,FirstDailyDose,FirstDoseCumulative,SecondDailyDose,SecondDoseCumulative,AdditionalDailyDose,AdditionalDoseCumulative,SingleDailyDose,SingleDoseCumulative,AtleastOneVaccine,AtleastOneVaccineCumulative,CompletedVax,CompletedVaxCumulative,FirstSecondSingleVaccinations,FirstSecondSingleVaccinationsCumulative
64,2021-02-16 15:00:00,16919,752363,21231.0,327225,7.0,209,,,16919,752363,21231,327225,38157,1079730
65,2021-02-17 15:00:00,20832,773195,26620.0,353845,8.0,217,,,20832,773195,26620,353845,47460,1127190
66,2021-02-18 15:00:00,3272,776467,4670.0,358515,5.0,222,,,3272,776467,4670,358515,7947,1135137
67,2021-02-19 15:00:00,10412,786879,20155.0,378670,8.0,230,,,10412,786879,20155,378670,30575,1165712
68,2021-02-20 15:00:00,10403,797282,20508.0,399178,4.0,234,,,10403,797282,20508,399178,30915,1196627
69,2021-02-21 15:00:00,6381,803663,7847.0,407025,8.0,242,,,6381,803663,7847,407025,14236,1210863
70,2021-02-22 15:00:00,8125,811788,15656.0,422681,15.0,257,,,8125,811788,15656,422681,23796,1234659
71,2021-02-23 15:00:00,15636,827424,16210.0,438891,6.0,263,,,15636,827424,16210,438891,31852,1266511
72,2021-02-24 15:00:00,18124,845548,25106.0,463997,8.0,271,,,18124,845548,25106,463997,43238,1309749
73,2021-02-25 15:00:00,20591,866139,26942.0,490939,8.0,279,,,20591,866139,26942,490939,47541,1357290
74,2021-02-26 15:00:00,26837,892976,26563.0,517502,15.0,294,,,26837,892976,26563,517502,53415,1410705
75,2021-02-27 15:00:00,16181,909157,11431.0,528933,8.0,302,,,16181,909157,11431,528933,27620,1438325
76,2021-02-28 15:00:00,15596,924753,4993.0,533926,22.0,324,,,15596,924753,4993,533926,20611,1458936
77,2021-03-01 15:00:00,27809,952562,12913.0,546839,65.0,389,,,27809,952562,12913,546839,40787,1499723
78,2021-03-02 15:00:00,24280,976842,13481.0,560320,9.0,398,39.0,39.0,24319,976881,13520,560359,37809,1537532
79,2021-03-03 15:00:00,30496,1007338,18632.0,578952,11.0,409,201.0,240.0,30697,1007578,18833,579192,49340,1586872
80,2021-03-04 15:00:00,31252,1038590,18497.0,597449,5.0,414,4074.0,4314.0,35326,1042904,22571,601763,53828,1640700
81,2021-03-05 15:00:00,30397,1068987,20003.0,617452,7.0,421,4950.0,9264.0,35347,1078251,24953,626716,55357,1696057
82,2021-03-06 15:00:00,19191,1088178,9717.0,627169,2.0,423,6119.0,15383.0,25310,1103561,15836,642552,35029,1731086
83,2021-03-07 15:00:00,12239,1100417,5001.0,632170,1.0,424,6666.0,22049.0,18905,1122466,11667,654219,23907,1754993
84,2021-03-08 15:00:00,26089,1126506,9001.0,641171,14.0,438,8368.0,30417.0,34457,1156923,17369,671588,43472,1798465
85,2021-03-09 15:00:00,26304,1152810,15668.0,656839,2.0,440,8432.0,38849.0,34736,1191659,24100,695688,50406,1848871
86,2021-03-10 15:00:00,30107,1182917,16270.0,673109,12.0,452,7983.0,46832.0,38090,1229749,24253,719941,54372,1903243
87,2021-03-11 15:00:00,36258,1219175,16566.0,689675,6.0,458,4026.0,50858.0,40284,1270033,20592,740533,56856,1960099
88,2021-03-12 15:00:00,37177,1256352,18388.0,708063,8.0,466,2977.0,53835.0,40154,1310187,21365,761898,58550,2018649
89,2021-03-13 15:00:00,22881,1279233,10484.0,718547,1.0,467,1671.0,55506.0,24552,1334739,12155,774053,35037,2053686
90,2021-03-14 15:00:00,17991,1297224,6883.0,725430,4.0,471,1034.0,56540.0,19025,1353764,7917,781970,25912,2079598
91,2021-03-15 15:00:00,30241,1327465,11541.0,736971,14.0,485,620.0,57160.0,30861,1384625,12161,794131,42416,2122014
92,2021-03-16 15:00:00,33765,1361230,13713.0,750684,14.0,499,800.0,57960.0,34565,1419190,14513,808644,48292,2170306
93,2021-03-17 15:00:00,37994,1399224,17301.0,767985,10.0,509,1199.0,59159.0,39193,1458383,18500,827144,56504,2226810
94,2021-03-18 15:00:00,41946,1441170,12899.0,780884,8.0,517,1365.0,60524.0,43311,1501694,14264,841408,56218,2283028
95,2021-03-19 15:00:00,38813,1479983,15613.0,796497,10.0,527,1064.0,61588.0,39877,1541571,16677,858085,55500,2338528
96,2021-03-20 15:00:00,25085,1505068,10379.0,806876,7.0,534,713.0,62301.0,25798,1567369,11092,869177,36184,2374712
97,2021-03-21 15:00:00,19381,1524449,7962.0,814838,10.0,544,349.0,62650.0,19730,1587099,8311,877488,27702,2402414
98,2021-03-22 15:00:00,32894,1557343,11636.0,826474,23.0,567,836.0,63486.0,33730,1620829,12472,889960,45389,2447803
99,2021-03-23 15:00:00,38752,1596095,18034.0,844508,5.0,572,1569.0,65055.0,40321,1661150,19603,909563,58360,2506163
100,2021-03-24 15:00:00,41499,1637594,21456.0,865964,13.0,585,1399.0,66454.0,42898,1704048,22855,932418,64367,2570530
101,2021-03-25 15:00:00,43284,1680878,21990.0,887954,6.0,591,2473.0,68927.0,45757,1749805,24463,956881,67753,2638283
102,2021-03-26 15:00:00,36836,1717714,26896.0,914850,7.0,598,2516.0,71443.0,39352,1789157,29412,986293,66255,2704538
103,2021-03-27 15:00:00,26831,1744545,17530.0,932380,8.0,606,2517.0,73960.0,29348,1818505,20047,1006340,46886,2751424
104,2021-03-28 15:00:00,17232,1761777,12789.0,945169,10.0,616,1619.0,75579.0,18851,1837356,14408,1020748,31650,2783074
105,2021-03-29 15:00:00,30054,1791831,26636.0,971805,16.0,632,1155.0,76734.0,31209,1868565,27791,1048539,57861,2840935
106,2021-03-30 15:00:00,40538,1832369,29331.0,1001136,6.0,638,1887.0,78621.0,42425,1910990,31218,1079757,71762,2912697
107,2021-03-31 15:00:00,41478,1873847,35090.0,1036226,18.0,656,5780.0,84401.0,47258,1958248,40870,1120627,82366,2995063
108,2021-04-01 15:00:00,43261,1917108,41645.0,1077871,81.0,737,5946.0,90347.0,49207,2007455,47591,1168218,90933,3085996
109,2021-04-02 15:00:00,35605,1952713,33052.0,1110923,14.0,751,6272.0,96619.0,41877,2049332,39324,1207542,74943,3160939
110,2021-04-03 15:00:00,21596,1974309,19508.0,1130431,4.0,755,4448.0,101067.0,26044,2075376,23956,1231498,45556,3206495
111,2021-04-04 15:00:00,8536,1982845,10309.0,1140740,3.0,758,991.0,102058.0,9527,2084903,11300,1242798,19839,3226334
112,2021-04-05 15:00:00,28235,2011080,29210.0,1169950,22.0,780,6753.0,108811.0,34988,2119891,35963,1278761,64220,3290554
113,2021-04-06 15:00:00,40129,2051209,30753.0,1200703,15.0,795,10598.0,119409.0,50727,2170618,41351,1320112,81495,3372049
114,2021-04-07 15:00:00,36553,2087762,34634.0,1235337,9.0,804,13148.0,132557.0,49701,2220319,47782,1367894,84344,3456393
115,2021-04-08 15:00:00,42673,2130435,36507.0,1271844,10.0,814,14024.0,146581.0,56697,2277016,50531,1418425,93214,3549607
116,2021-04-09 15:00:00,34524,2164959,36698.0,1308542,10.0,824,14650.0,161231.0,49174,2326190,51348,1469773,85882,3635489
117,2021-04-10 15:00:00,23896,2188855,23510.0,1332052,4.0,828,7797.0,169028.0,31693,2357883,31307,1501080,55207,3690696
118,2021-04-11 15:00:00,17709,2206564,13429.0,1345481,2.0,830,10247.0,179275.0,27956,2385839,23676,1524756,41387,3732083
119,2021-04-12 15:00:00,24882,2231446,33581.0,1379062,13.0,843,11121.0,190396.0,36003,2421842,44702,1569458,69597,3801680
120,2021-04-13 15:00:00,126531,2357977,91725.0,1470787,10.0,853,3309.0,193705.0,129840,2551682,95034,1664492,221575,4023255
121,2021-04-14 15:00:00,41349,2399326,38324.0,1509111,14.0,867,208.0,193913.0,41557,2593239,38532,1703024,79895,4103150
122,2021-04-15 15:00:00,41872,2441198,40044.0,1549155,21.0,888,169.0,194082.0,42041,2635280,40213,1743237,82106,4185256
123,2021-04-16 15:00:00,37601,2478799,39368.0,1588523,11.0,899,27.0,194109.0,37628,2672908,39395,1782632,77007,4262263
124,2021-04-17 15:00:00,33198,2511997,22431.0,1610954,13.0,912,13.0,194122.0,33211,2706119,22444,1805076,55655,4317918
125,2021-04-18 15:00:00,20180,2532177,16378.0,1627332,4.0,916,5.0,194127.0,20185,2726304,16383,1821459,36567,4354485
126,2021-04-19 15:00:00,30143,2562320,36912.0,1664244,17.0,933,62.0,194189.0,30205,2756509,36974,1858433,67134,4421619
127,2021-04-20 15:00:00,33218,2595538,44981.0,1709225,12.0,945,60.0,194249.0,33278,2789787,45041,1903474,78271,4499890
128,2021-04-21 15:00:00,40347,2635885,47566.0,1756791,15.0,960,24.0,194273.0,40371,2830158,47590,1951064,87952,4587842
129,2021-04-22 15:00:00,36242,2672127,43275.0,1800066,21.0,981,17.0,194290.0,36259,2866417,43292,1994356,79555,4667397
130,2021-04-23 15:00:00,33538,2705665,40768.0,1840834,9.0,990,14.0,194304.0,33552,2899969,40782,2035138,74329,4741726
131,2021-04-24 15:00:00,26704,2732369,28351.0,1869185,6.0,996,80.0,194384.0,26784,2926753,28431,2063569,55141,4796867
132,2021-04-25 15:00:00,20364,2752733,11311.0,1880496,8.0,1004,32.0,194416.0,20396,2947149,11343,2074912,31715,4828582
133,2021-04-26 15:00:00,27595,2780328,33156.0,1913652,14.0,1018,199.0,194615.0,27794,2974943,33355,2108267,60964,4889546
134,2021-04-27 15:00:00,26991,2807319,33561.0,1947213,9.0,1027,1107.0,195722.0,28098,3003041,34668,2142935,61668,4951214
135,2021-04-28 15:00:00,29389,2836708,40167.0,1987380,15.0,1042,1384.0,197106.0,30773,3033814,41551,2184486,70955,5022169
136,2021-04-29 15:00:00,27425,2864133,40276.0,2027656,12.0,1054,1483.0,198589.0,28908,3062722,41759,2226245,69196,5091365
137,2021-04-30 15:00:00,28525,2892658,32868.0,2060524,40.0,1094,1664.0,200253.0,30189,3092911,34532,2260777,63097,5154462
138,2021-05-01 15:00:00,21145,2913803,27491.0,2088015,67.0,1161,1086.0,201339.0,22231,3115142,28577,2289354,49789,5204251
139,2021-05-02 15:00:00,10416,2924219,17242.0,2105257,6.0,1167,845.0,202184.0,11261,3126403,18087,2307441,28509,5232760
140,2021-05-03 15:00:00,12958,2937177,29176.0,2134433,32.0,1199,1939.0,204123.0,14897,3141300,31115,2338556,44105,5276865
141,2021-05-04 15:00:00,13805,2950982,39176.0,2173609,9.0,1208,1774.0,205897.0,15579,3156879,40950,2379506,54764,5331629
142,2021-05-05 15:00:00,19514,2970496,38393.0,2212002,22.0,1230,1977.0,207874.0,21491,3178370,40370,2419876,59906,5391535
143,2021-05-06 15:00:00,17118,2987614,40982.0,2252984,11.0,1241,1761.0,209635.0,18879,3197249,42743,2462619,59872,5451407
144,2021-05-07 15:00:00,17754,3005368,37515.0,2290499,18.0,1259,1985.0,211620.0,19739,3216988,39500,2502119,57272,5508679
145,2021-05-08 15:00:00,10920,3016288,31539.0,2322038,2.0,1261,1320.0,212940.0,12240,3229228,32859,2534978,43781,5552460
146,2021-05-09 15:00:00,5126,3021414,12369.0,2334407,9.0,1270,712.0,213652.0,5838,3235066,13081,2548059,18216,5570676
147,2021-05-10 15:00:00,9067,3030481,31337.0,2365744,13.0,1283,1399.0,215051.0,10466,3245532,32736,2580795,41816,5612492
148,2021-05-11 15:00:00,12339,3042820,30584.0,2396328,9.0,1292,1468.0,216519.0,13807,3259339,32052,2612847,44400,5656892
149,2021-05-12 15:00:00,14110,3056930,39118.0,2435446,15.0,1307,1959.0,218478.0,16069,3275408,41077,2653924,55202,5712094
150,2021-05-13 15:00:00,22019,3078949,33859.0,2469305,8.0,1315,1363.0,219841.0,23382,3298790,35222,2689146,57249,5769343
151,2021-05-14 15:00:00,24611,3103560,30437.0,2499742,11.0,1326,1797.0,221638.0,26408,3325198,32234,2721380,56856,5826199
152,2021-05-15 15:00:00,22249,3125809,25438.0,2525180,6.0,1332,1514.0,223152.0,23763,3348961,26952,2748332,49207,5875406
153,2021-05-16 15:00:00,9186,3134995,17708.0,2542888,5.0,1337,1128.0,224280.0,10314,3359275,18836,2767168,28027,5903433
154,2021-05-17 15:00:00,17045,3152040,28701.0,2571589,12.0,1349,1984.0,226264.0,19029,3378304,30685,2797853,47742,5951175
155,2021-05-18 15:00:00,21524,3173564,31076.0,2602665,4.0,1353,1970.0,228234.0,23494,3401798,33046,2830899,54574,6005749
156,2021-05-19 15:00:00,28042,3201606,32964.0,2635629,9.0,1362,1670.0,229904.0,29712,3431510,34634,2865533,62685,6068434
157,2021-05-20 15:00:00,21035,3222641,33739.0,2669368,10.0,1372,1983.0,231887.0,23018,3454528,35722,2901255,56767,6125201
158,2021-05-21 15:00:00,19391,3242032,30867.0,2700235,7.0,1379,1627.0,233514.0,21018,3475546,32494,2933749,51892,6177093
159,2021-05-22 15:00:00,17230,3259262,21061.0,2721296,7.0,1386,1277.0,234791.0,18507,3494053,22338,2956087,39575,6216668
160,2021-05-23 15:00:00,8889,3268151,11633.0,2732929,3.0,1389,984.0,235775.0,9873,3503926,12617,2968704,21509,6238177
161,2021-05-24 15:00:00,13728,3281879,18109.0,2751038,8.0,1397,1499.0,237274.0,15227,3519153,19608,2988312,33344,6271521
162,2021-05-25 15:00:00,13273,3295152,19011.0,2770049,6.0,1403,1342.0,238616.0,14615,3533768,20353,3008665,33632,6305153
163,2021-05-26 15:00:00,18641,3313793,20005.0,2790054,3.0,1406,1533.0,240149.0,20174,3553942,21538,3030203,40182,6345335
164,2021-05-27 15:00:00,11869,3325662,19022.0,2809076,4.0,1410,1147.0,241296.0,13016,3566958,20169,3050372,32042,6377377
165,2021-05-28 15:00:00,12569,3338231,20135.0,2829211,15.0,1425,1416.0,242712.0,13985,3580943,21551,3071923,34135,6411512
166,2021-05-29 15:00:00,9641,3347872,11909.0,2841120,7.0,1432,953.0,243665.0,10594,3591537,12862,3084785,22510,6434022
167,2021-05-30 15:00:00,5022,3352894,6539.0,2847659,1.0,1433,604.0,244269.0,5626,3597163,7143,3091928,12166,6446188
168,2021-05-31 15:00:00,1806,3354700,3773.0,2851432,20.0,1453,306.0,244575.0,2112,3599275,4079,3096007,5905,6452093
169,2021-06-01 15:00:00,10011,3364711,16823.0,2868255,34.0,1487,1178.0,245753.0,11189,3610464,18001,3114008,28046,6480139
170,2021-06-02 15:00:00,10425,3375136,17138.0,2885393,9.0,1496,986.0,246739.0,11411,3621875,18124,3132132,28558,6508697
171,2021-06-03 15:00:00,8008,3383144,21503.0,2906896,2.0,1498,1110.0,247849.0,9118,3630993,22613,3154745,30623,6539320
172,2021-06-04 15:00:00,8349,3391493,22660.0,2929556,8.0,1506,1137.0,248986.0,9486,3640479,23797,3178542,32154,6571474
173,2021-06-05 15:00:00,7118,3398611,19760.0,2949316,1.0,1507,736.0,249722.0,7854,3648333,20496,3199038,27615,6599089
174,2021-06-06 15:00:00,3486,3402097,7383.0,2956699,,1507,432.0,250154.0,3918,3652251,7815,3206853,11301,6610390
175,2021-06-07 15:00:00,6961,3409058,16039.0,2972738,9.0,1516,747.0,250901.0,7708,3659959,16786,3223639,23756,6634146
176,2021-06-08 15:00:00,6760,3415818,20022.0,2992760,5.0,1521,848.0,251749.0,7608,3667567,20870,3244509,27635,6661781
177,2021-06-09 15:00:00,8340,3424158,24402.0,3017162,1.0,1522,989.0,252738.0,9329,3676896,25391,3269900,33732,6695513
178,2021-06-10 15:00:00,7248,3431406,19402.0,3036564,1.0,1523,910.0,253648.0,8158,3685054,20312,3290212,27561,6723074
179,2021-06-11 15:00:00,7608,3439014,18020.0,3054584,4.0,1527,1137.0,254785.0,8745,3693799,19157,3309369,26769,6749843
180,2021-06-12 15:00:00,5336,3444350,15109.0,3069693,3.0,1530,617.0,255402.0,5953,3699752,15726,3325095,21065,6770908
181,2021-06-13 15:00:00,1978,3446328,7738.0,3077431,,1530,430.0,255832.0,2408,3702160,8168,3333263,10146,6781054
182,2021-06-14 15:00:00,5717,3452045,12066.0,3089497,8.0,1538,745.0,256577.0,6462,3708622,12811,3346074,18536,6799590
183,2021-06-15 15:00:00,5745,3457790,14593.0,3104090,3.0,1541,885.0,257462.0,6630,3715252,15478,3361552,21226,6820816
184,2021-06-16 15:00:00,8865,3466655,21925.0,3126015,3.0,1544,771.0,258233.0,9636,3724888,22696,3384248,31564,6852380
185,2021-06-17 15:00:00,6767,3473422,12618.0,3138633,2.0,1546,731.0,258964.0,7498,3732386,13349,3397597,20118,6872498
186,2021-06-18 15:00:00,6928,3480350,13001.0,3151634,4.0,1550,718.0,259682.0,7646,3740032,13719,3411316,20651,6893149
187,2021-06-19 15:00:00,4735,3485085,9577.0,3161211,2.0,1552,622.0,260304.0,5357,3745389,10199,3421515,14936,6908085
188,2021-06-20 15:00:00,2552,3487637,5132.0,3166343,1.0,1553,381.0,260685.0,2933,3748322,5513,3427028,8066,6916151
189,2021-06-21 15:00:00,5678,3493315,5453.0,3171796,5.0,1558,646.0,261331.0,6324,3754646,6099,3433127,11782,6927933
190,2021-06-22 15:00:00,5499,3498814,9259.0,3181055,1.0,1559,709.0,262040.0,6208,3760854,9968,3443095,15468,6943401
191,2021-06-23 15:00:00,6180,3504994,10555.0,3191610,5.0,1564,653.0,262693.0,6833,3767687,11208,3454303,17393,6960794
192,2021-06-24 15:00:00,6013,3511007,8353.0,3199963,3.0,1567,602.0,263295.0,6615,3774302,8955,3463258,14971,6975765
193,2021-06-25 15:00:00,5946,3516953,8866.0,3208829,4.0,1571,622.0,263917.0,6568,3780870,9488,3472746,15438,6991203
194,2021-06-26 15:00:00,3760,3520713,6412.0,3215241,,1571,407.0,264324.0,4167,3785037,6819,3479565,10579,7001782
195,2021-06-27 15:00:00,2834,3523547,3579.0,3218820,,1571,186.0,264510.0,3020,3788057,3765,3483330,6599,7008381
196,2021-06-28 15:00:00,5037,3528584,6535.0,3225355,7.0,1578,547.0,265057.0,5584,3793641,7082,3490412,12126,7020507
197,2021-06-29 15:00:00,5143,3533727,6624.0,3231979,5.0,1583,535.0,265592.0,5678,3799319,7159,3497571,12307,7032814
198,2021-06-30 15:00:00,5750,3539477,7612.0,3239591,5.0,1588,617.0,266209.0,6367,3805686,8229,3505800,13984,7046798
199,2021-07-01 15:00:00,5530,3545007,7155.0,3246746,11.0,1599,522.0,266731.0,6052,3811738,7677,3513477,13218,7060016
200,2021-07-02 15:00:00,5424,3550431,7012.0,3253758,2.0,1601,537.0,267268.0,5961,3817699,7549,3521026,12975,7072991
201,2021-07-03 15:00:00,3356,3553787,4159.0,3257917,1.0,1602,273.0,267541.0,3629,3821328,4432,3525458,7789,7080780
202,2021-07-04 15:00:00,509,3554296,557.0,3258474,,1602,72.0,267613.0,581,3821909,629,3526087,1138,7081918
203,2021-07-05 15:00:00,3836,3558132,3999.0,3262473,3.0,1605,297.0,267910.0,4133,3826042,4296,3530383,8135,7090053
204,2021-07-06 15:00:00,4546,3562678,6421.0,3268894,3.0,1608,465.0,268375.0,5011,3831053,6886,3537269,11435,7101488
205,2021-07-07 15:00:00,4558,3567236,6606.0,3275500,,1608,500.0,268875.0,5058,3836111,7106,3544375,11664,7113152
206,2021-07-08 15:00:00,4919,3572155,6303.0,3281803,3.0,1611,575.0,269450.0,5494,3841605,6878,3551253,11800,7124952
207,2021-07-09 15:00:00,5471,3577626,6863.0,3288666,1.0,1612,585.0,270035.0,6056,3847661,7448,3558701,12920,7137872
208,2021-07-10 15:00:00,3592,3581218,4509.0,3293175,,1612,319.0,270354.0,3911,3851572,4828,3563529,8420,7146292
209,2021-07-11 15:00:00,2728,3583946,2623.0,3295798,,1612,233.0,270587.0,2961,3854533,2856,3566385,5584,7151876
210,2021-07-12 15:00:00,4514,3588460,5233.0,3301031,6.0,1618,388.0,270975.0,4902,3859435,5621,3572006,10141,7162017
211,2021-07-13 15:00:00,4729,3593189,4886.0,3305917,3.0,1621,368.0,271343.0,5097,3864532,5254,3577260,9986,7172003
212,2021-07-14 15:00:00,4731,3597920,5436.0,3311353,5.0,1626,430.0,271773.0,5161,3869693,5866,3583126,10602,7182605
213,2021-07-15 15:00:00,4993,3602913,5147.0,3316500,1.0,1627,371.0,272144.0,5364,3875057,5518,3588644,10512,7193117
214,2021-07-16 15:00:00,6360,3609273,6013.0,3322513,1.0,1628,409.0,272553.0,6769,3881826,6422,3595066,12783,7205900
215,2021-07-17 15:00:00,3497,3612770,3610.0,3326123,1.0,1629,319.0,272872.0,3816,3885642,3929,3598995,7427,7213327
216,2021-07-18 15:00:00,2359,3615129,2421.0,3328544,,1629,119.0,272991.0,2478,3888120,2540,3601535,4899,7218226
217,2021-07-19 15:00:00,5247,3620376,4727.0,3333271,2.0,1631,395.0,273386.0,5642,3893762,5122,3606657,10371,7228597
218,2021-07-20 15:00:00,5438,3625814,4853.0,3338124,1.0,1632,370.0,273756.0,5808,3899570,5223,3611880,10662,7239259
